,ID,BetwenessCentrality
1963,45f06a3f,6.421419948248175e-07
1964,45f26945,0.00019637819963234875
1965,4601e194,8.4603593578069e-05
1966,460976a2,0.0001301618559194306
1967,4611e028,0.00010952859587987028
1968,46166b49,2.4944837682884013e-05
1969,46291841,4.08381774083028e-05
1970,463503e2,6.618184414237393e-05
1971,1df0c0b9,0.0
1972,4115ce4e,8.132871029881411e-07
1973,46359159,0.00012277677267411634
1974,464cbbc9,0.00015384635263685802
1975,4657faba,5.8815004598585e-05
1976,4661fcbc,6.100515439266186e-05
1977,466824fb,0.00018609849248516668
1978,466fb2c5,0.0
1979,467bae22,0.00040762535623980664
1980,468009df,0.0002013769309738074
1981,4680cb30,0.0003948301505649878
1982,468fdbad,9.32773155125957e-05
1983,46907171,0.0003956030099820922
1984,46a8347f,0.00017389415993220437
1985,46b066b5,7.760386841562894e-05
1986,46b5375e,0.0005465254029761005
1987,46bcd68d,0.00021859564213516902
1988,46bd3a5b,4.121531077757708e-05
1989,46c21294,3.3204527187008817e-06
1990,46d0c528,0.0004944844126385861
1991,46d50339,0.00023273597793889382
1992,46dca3f4,3.241208301513481e-06
1993,46e07328,0.0
1994,46e6fea3,0.00033932177985697876
1995,46ed55b6,0.00033110408046367986
1996,46ee5234,7.298804214241368e-05
1997,46f5c54d,0.00036406221796034797
1998,46fc6ca6,0.0003954814758052963
1999,47064058,0.0002724314072216842
2000,47146acb,0.0004371856962358075
2001,47176127,0.00017843663995811905
2002,471f16b3,1.0973751665632789e-05
2003,472ff3a8,0.00015477208844710168
2004,253a06b9,0.0
2005,47347124,0.0
2006,47369df8,8.662310651312618e-06
2007,4737cebe,0.0002341213159016311
2008,474ecac8,0.00010227410252389378
2009,475583ff,0.0
2010,47560da8,0.00034691601593872425
2011,47681787,0.0005325572991088637
2012,476ca810,0.00022750347042940845
2013,4771114f,0.00020167404244692496
2014,477fc284,1.3189970394296248e-05
2015,4786c8d5,0.0003507039794051996
2016,4798bc33,0.0003667242413154587
2017,47a26e7c,5.709526581892079e-05
2018,47a34c4f,0.00021007808316676893
2019,47a500ae,0.00023229688470480543
2020,47af88b8,0.00011009864720915475
2021,47b3b724,6.91646063549754e-05
2022,47b7e3af,1.2170848017751612e-05
2023,47bf23f2,0.00013295045756806263
2024,47d493c3,3.4362100229481885e-06
2025,47dc80f5,0.0008339179226380564
2026,47def789,0.00026417973839594743
2027,47e41ec8,0.00015351194245947423
2028,48035304,4.523825051928179e-05
2029,4806ec67,0.00019775553425032628
2030,482b70ad,0.00028844724684735397
2031,483322fe,0.00020571664384750056
2032,484e9d32,2.7183433234787083e-06
2033,48565585,0.0006962882075934282
2034,485e4939,0.0
2035,4874a1a9,8.380281374959868e-06
2036,4879f8cb,0.0
2037,487d9b09,0.00036834761538005636
2038,48844a9b,0.00016628123418987702
2039,4884733f,0.0003574511348757903
2040,488a9ade,0.0002130961737669619
2041,488cc9c7,0.00014842056813449086
2042,48add958,0.0002000307755880433
2043,48b28bfd,0.0
2044,48b3dd60,0.0
2045,48b662da,9.225949874291154e-05
2046,48bf1dbc,8.017539965098091e-05
2047,48c16bf5,0.0004981352742546634
2048,48c971c4,0.0001513983869327125
2049,48d5bd33,1.4612389268684105e-05
2050,48d960c3,0.00012745411956185823
2051,48ddb821,0.00030523261131298364
2052,48e4c485,9.456151674770373e-06
2053,48e7305e,2.8420876941943008e-05
2054,48e89655,0.00020795714851913602
2055,4907d688,0.0009658846937504594
2056,4914ed4a,0.0003514835116215608
2057,4928a632,0.00010855523448393065
2058,49296448,7.484827143743341e-05
2059,4933a2f2,0.0004761838674885025
2060,493924a7,2.60471309234415e-05
2061,4942dad3,1.6041864311649288e-06
2062,494a3a41,0.0010031870667093366
2063,49579375,0.00023048952227669575
2064,4958bfb2,0.0001700978108046825
2065,495945ef,5.105751740955001e-05
2066,495b10e2,0.0006675456805055694
2067,495de82c,0.00015112066199232796
2068,496aeede,0.00011459394386488979
2069,497228f9,0.00023650709664899336
2070,095e4199,9.95479798058561e-06
2071,497859aa,5.9050488837033276e-05
2072,49809c96,4.691091755340223e-05
2073,4980fb08,0.00010939706913455177
2074,49ad3514,0.00020580784306753502
2075,49ae4072,0.0003217557209660288
2076,49b05a83,9.27546794078491e-05
2077,49b8432c,0.00016284790175700862
2078,49b8c292,9.534649871296743e-05
2079,49c057c9,0.000747461235154528
2080,49d399d5,0.0
2081,49d53c68,0.0002374646567707305
2082,49db4b16,0.00019143411829640935
2083,49e7b005,0.0003026878188436591
2084,49ea92be,0.0
2085,49ef3149,7.975626159319256e-05
2086,49f37d05,0.00011019064262765865
2087,49f85a05,0.00015860920726385176
2088,49fe9070,2.420487986483312e-05
2089,49ffe0f2,1.907811715421049e-06
2090,4a15e95b,1.907811715421049e-06
2091,4a2e58a3,6.731381570204716e-05
2092,4a3cd9b7,6.895776977123666e-05
2093,4a478107,4.880525546967205e-05
2094,4a537185,4.074226084127132e-05
2095,4a541583,3.5542664980996e-05
2096,4a56052c,0.00031285883827948387
2097,4a57580c,0.0003728670169235366
2098,4a5a45c7,5.8260050347800054e-05
2099,4a5cc942,6.32978515758968e-05
2100,4a633cfe,2.2588325980538615e-05
2101,4a6c3ade,0.0010530627156892954
2102,4a895384,0.0002306623034954766
2103,4a987ffa,0.0
2104,4aa7be38,7.861088148360977e-05
2105,4ab53cdb,7.862148802894818e-05
2106,4ac07e1b,0.00021394314955611448
2107,4ac7608e,0.0
2108,4accb7e0,5.991837405727532e-05
2109,4aea5077,2.9448656547144518e-05
2110,4aed5c19,0.0001748319758405491
2111,4af68c24,0.00016917179063930158
2112,4afcad8a,0.0002734432391813478
2113,4b029b31,4.027364459228783e-05
2114,4b1793b0,9.867658296764944e-05
2115,4b30b37e,0.00026693851188822065
2116,4b3d3a68,0.0001198293859135378
2117,4b3f2936,0.0
2118,4b40d9ca,7.149128333232715e-05
2119,4b511457,0.0011957204837538694
2120,4b55eb4d,1.5947926698414794e-05
2121,4b5e7e90,0.00019198951259751226
2122,4b6960d2,0.000156026896787833
2123,4b6dd263,0.0
2124,4b799ee6,0.0002532061648486461
2125,4b7d3170,0.0005253614511722368
2126,4b7fd1e2,0.00019145280479690815
2127,4b803b3c,0.0
2128,4b83b362,0.001450337517540137
2129,4b96c347,2.6451084871404227e-06
2130,4ba0da7d,2.048187558294306e-05
2131,4ba410e6,0.0001662204616262607
2132,4bc5f2b4,0.0
2133,4bcf39f6,9.971855540012414e-05
2134,4bd00a50,0.0
2135,4bd414c1,0.00039127259325129576
2136,4be0b467,8.178020180631171e-05
2137,4be324dc,0.00018902202483567213
2138,4be9a341,3.0326748830004167e-05
2139,4bed972b,1.7711973037797152e-06
2140,4bf69118,0.0
2141,4c12c62d,0.0
2142,4c2e7e85,0.00012891942861081054
2143,4c2e9442,0.0
2144,0c291a1a,3.060289598702735e-05
2145,4c370d81,0.000547797090752656
2146,4c3e2fd0,2.1390748640723334e-05
2147,4c5b14d2,0.0006288726359263843
2148,4c5b714f,9.616428282058944e-05
2149,4c62d0c8,0.0002763119326757306
2150,4c6facae,0.0
2151,4c700f46,0.0
2152,4c78b5ed,0.0001055262020283153
2153,4c7940d6,3.6203156276673004e-05
2154,4c83c9f8,0.0
2155,4c8ba028,2.3977257590307467e-05
2156,4ca16d65,4.933255274855771e-05
2157,4ca4f601,4.4008884916112077e-05
2158,4cc82fe1,0.00025501540320341844
2159,4cc93246,0.00013398966678006437
2160,4cce2c67,8.107061562876934e-05
2161,4cdcbc14,0.0
2162,17f3620a,0.0
2163,4cde5509,0.0005936227198022
2164,4ce0dff0,5.158784748042414e-05
2165,4cee5954,0.0
2166,4cf65c83,9.143408916023037e-05
2167,4cf8242b,0.0001258439315912173
2168,4d034881,0.00020611932880900885
2169,4d0b594c,2.7364958793243382e-05
2170,4d0d4790,0.0001923005160177758
2171,1fdec858,6.277312323631436e-08
2172,4d1b3701,0.00018088868584653208
2173,4d1efb48,0.0
2174,4d224fe8,0.00013234900086481763
2175,4d3ab428,0.0009325157594168967
2176,4d3e9033,6.164422489114353e-06
2177,4d425e6e,0.000251064209253233
2178,4d447171,0.0001195687906730368
2179,4d50454e,0.0
2180,4d592990,0.00013461081707394153
2181,4d600b99,0.00018140391513206118
2182,4d64b28e,4.1462591053125575e-06
2183,4d70a1a0,0.00045169205474594526
2184,4d74201d,0.0007991351836624511
2185,384d58d9,0.0
2186,4d755c41,1.8704705810936114e-05
2187,4d7dd756,0.00045270626175873566
2188,4d7faad1,0.00029822465473092874
2189,4d801075,0.0008358527674202096
2190,4d85b73c,0.0005750775110099791
2191,4d8cd038,0.00015986190602069005
2192,4d93d433,8.129197607732998e-05
2193,4d960fc3,3.082728996527676e-05
2194,4d9ee090,7.009230845212188e-05
2195,4db1f85d,2.6429764981369337e-05
2196,4db2157a,0.00012399637140500584
2197,4db76f57,0.0002830923901732603
2198,4dba2a97,0.0005015281283061123
2199,4dbd0916,0.0001264896867427005
2200,4dc4f138,5.1113623732088836e-05
2201,4dc9e563,3.5542767342257505e-06
2202,4ddd0834,6.439008169007571e-05
2203,4dde97ea,0.0004852854789414934
2204,4de03033,0.00034363383626228087
2205,4de54dcf,0.0006658383316577397
2206,4df04a86,0.0005729778841769717
2207,4e0afc5d,7.695315479102714e-05
2208,4e133a88,0.00036296328145939095
2209,4e18cf1c,0.000424038760382034
2210,4e219ad2,0.0008700037754327864
2211,4e27a622,0.000320281760279577
2212,4e31f3e2,0.00022514612853945568
2213,4e358a2d,0.0007455805425504473
2214,4e35c056,3.1761380686464614e-05
2215,4e3e4138,0.0004526298053045291
2216,4e47507a,4.47736888914101e-05
2217,4e50f20e,5.556547061797792e-05
2218,4e5a4cbc,0.0
2219,4e6642e1,0.0004153352548781127
2220,4e6dbac4,0.00015905792192622112
2221,4e7bfc23,0.0003018599229183387
2222,4e7d66f8,0.0003240311969637922
2223,4e7db402,0.0
2224,4e9a0555,0.0003947049028087568
2225,4e9ad4a3,0.00021575865106958895
2226,4eb45683,0.000462519093103176
2227,4eba9598,0.0004893712490500111
2228,4ec73d8a,4.390161633571668e-05
2229,4ee7e082,0.0004659735853051343
2230,4ef705ab,0.0006043040439887971
2231,4efd29bb,5.003571458921985e-07
2232,4f06b1e0,0.0003624113400911565
2233,4f0d1bbe,0.0001164722290119956
2234,4f16405e,0.00027931297463689787
2235,4f28a6ff,7.800739064817524e-06
2236,4f2908e5,0.00020188376044981177
2237,4f3380f7,0.00012818174616120457
2238,4f3768f1,0.0
2239,4f3c32c8,0.0005017019782254497
2240,4f4064d5,1.8049752688383632e-05
2241,4f4549a5,5.293890885384925e-06
2242,4f56170e,0.0005741317172429597
2243,4f565d77,3.665033056299135e-06
2244,4f5e5c13,0.0003973529292329582
2245,4f8ce0e1,0.00011278452108162129
2246,4f97147d,0.00020123693233930256
2247,4f97290c,0.00015902539204937184
2248,4f974391,5.809590313044546e-05
2249,4f9e422d,0.0
2250,4fa7cb9b,0.0002484172003717401
2251,4faf6bb6,3.138934603040178e-05
2252,4fb0dc59,0.0002713195266045032
2253,4fdf1fd9,1.0194781663419644e-05
2254,4fe329a7,0.00023688606573110882
2255,4ffb647d,6.4642360645127804e-06
2256,500c4e9b,0.0010772162082540032
2257,500cd987,2.1856906106651857e-05
2258,501992d4,0.00024891658301824817
2259,502fd802,0.00025742123339088705
2260,504124ad,0.0001267326729692172
2261,5042e5c2,0.0008818099359856673
2262,5046b7d4,9.177018775549928e-05
2263,504d4bb0,8.512583620976935e-05
2264,505fad72,6.227526558293547e-05
2265,5065d67d,5.540628599428056e-05
2266,5070881b,0.00020906488420772455
2267,507c7bdf,8.251917673358872e-05
2268,5086c324,0.0006748743599243531
2269,50871bcc,0.0004952311518465765
2270,508c8f3e,2.625590107132985e-05
2271,50994746,0.0001026917288421756
2272,509a4ccb,1.3120816643085213e-05
2273,50a8dad6,6.640580800518469e-05
2274,50b51fac,0.000778540635780926
2275,50baf9b9,0.0005552122936420979
2276,23bf644d,0.0
2277,50cfe1f7,0.0
2278,50dc94ce,4.3271389878968365e-06
2279,50e14b3c,0.0008946429483851573
2280,50f1ed37,3.3482752152518366e-06
2281,50fd977e,0.000531012400824088
2282,510f2c7c,0.00010852427264691323
2283,5113d9a7,0.0001122003129068515
2284,5114ff8a,0.00023597293475650336
2285,511e3986,1.0663801436233839e-05
2286,5128bde4,0.00030822238865498475
2287,5133287a,0.0001284865412598475
2288,51450467,0.0
2289,514f0896,2.0982137644804913e-05
2290,515f7a10,9.730737437317825e-05
2291,5167c97e,0.0004032117114207603
2292,5169f27f,7.980729947215428e-06
2293,516dc25b,0.0019394410073069223
2294,516f7fc1,0.00015054951441039965
2295,5171db60,0.0004495771031860025
2296,5180be7d,9.258792837577095e-05
2297,5181e2cb,0.0008717829031837969
2298,518738b4,0.00023287108632451562
2299,3c93b9f0,0.0
2300,518918ad,0.0006377886679398574
2301,519412fd,0.00010062101792061859
2302,51960957,7.380050581597604e-05
2303,51a19d04,2.9182275957157353e-08
2304,51a3c4c8,5.947221969872247e-07
2305,51a3caf1,0.0005209103675910502
2306,51ac7604,0.00014255025382062706
2307,51b2effb,0.0004298540594478743
2308,51b41c5c,0.0004143732742364891
2309,51b44d11,3.410799723895929e-05
2310,51c1301e,6.62121998498147e-06
2311,51c30111,0.000751797498595357
2312,51c34a32,4.053213304853612e-05
2313,51c83a90,0.00011428680321545631
2314,51ceacc1,0.00015911240095606622
2315,51d90d26,0.00031991669900994206
2316,51dbeea9,2.71367243929785e-06
2317,51e3954c,0.0002689497173092717
2318,51e9bb3f,3.842502901142378e-05
2319,51ea3db8,0.0007701722554454937
2320,51fbb7e2,0.00014868891896101594
2321,51ffa295,4.201803702247349e-06
2322,5200dce9,0.0012182307737665806
2323,52105203,0.00020455069557527296
2324,522b6d6c,7.960438767203863e-05
2325,523057ea,0.0011898179047115768
2326,5236a502,5.36258345773541e-05
2327,523d9de6,0.00017400507439196063
2328,52459cdc,0.0001389539425387915
2329,524617b5,0.0006525625063099748
2330,51cf8561,0.0
2331,52465662,0.0001221240859800617
2332,524eb8c5,0.00010340966077042737
2333,5252fdf5,0.0003343370302226146
2334,525642e0,0.0009258360858140514
2335,52611641,4.449750672614811e-06
2336,526541e5,2.1881601153785784e-05
2337,526c3a7d,0.00024506537904859415
2338,5271c8f1,8.362075409455251e-05
2339,527f063d,0.00039900804152880856
2340,5284665e,0.00015942403078711144
2341,528492ea,0.00028043222201768126
2342,5294a83f,0.0005472318146052473
2343,52994fd9,7.580634903594396e-05
2344,529f49ab,0.00013928317801870988
2345,52ab3d05,3.932480889463644e-05
2346,52ab87eb,5.2473312341397345e-05
2347,52c2dde2,0.00014382910961011254
2348,52d54062,0.00012713649868550679
2349,52e2ef8f,0.00015843123135285013
2350,52eacf54,0.0009410425366771282
2351,52ec54d0,0.00016249636022123257
2352,52f6f012,7.435228792159074e-06
2353,53031e02,0.0008817599410623577
2354,5313ed43,0.00016177445813389372
2355,53144c79,0.0002647914329498349
2356,40449bbd,9.966353360607678e-08
2357,5314e067,0.0
2358,531807b3,0.0017676906996532441
2359,5325cf2b,0.0003135697721331378
2360,532aa911,0.00015250133412780676
2361,18abe173,0.0
2362,532d2690,0.0001898886558356605
2363,533144b5,0.00011044084628966139
2364,5343eb4e,2.7924942269849287e-05
2365,53452521,5.817283423607021e-06
2366,5348aada,0.0004204840011671277
2367,534e83a0,0.0002232081423545638
2368,53520a67,1.2721965787376873e-05
2369,1fffae99,0.0
2370,53538b39,0.0001257180600709557
2371,53539318,0.0002452536816253001
2372,535771bb,0.0
2373,535b0343,1.6041864311649288e-06
2374,53636fce,3.156118870822557e-05
2375,53660034,0.00034365440497764434
2376,536cebe5,0.0005824143840238366
2377,5370cba7,0.0009938863253418032
2378,538e77d5,0.00023504569628645454
2379,539230cf,0.0004586419918254467
2380,539b773e,1.3173027264776666e-07
2381,539f3173,0.0003088623847624918
2382,53a0e358,7.4583696736864304e-06
2383,53af52f3,0.0002138725338580543
2384,53bf02db,0.0
2385,53c8d207,2.969072265345505e-05
2386,53cad200,0.0008514879676512623
2387,53d7c237,0.00010547510772600534
2388,53de807a,0.00013613284401342568
2389,53dfcbc4,2.8047747059390377e-05
2390,53e07d0b,0.0006196730263628209
2391,53eeaf6a,0.00040571555966755
2392,54073b28,0.0003115215036128031
2393,540d0b37,0.0007142391995728246
2394,54131505,3.0882458850574227e-06
2395,541cdd20,0.00022680933605887204
2396,542cc80f,0.0003275136545797235
2397,545e2f01,7.470829456702544e-05
2398,54629cf9,0.0004384114460950851
2399,5480ae05,7.585516363289323e-05
2400,548902cc,0.00013557639272767307
2401,5491eca5,0.00012177751509213989
2402,5492fe20,7.50460354142848e-05
2403,5496cc91,5.563641062073334e-05
2404,549c6ba7,0.001046611992192544
2405,54ab361e,9.778762687281241e-05
2406,54ab971f,0.00012463428398140085
2407,54b4dc4e,0.00016586671459372341
2408,54b6ee79,0.0008158822774176958
2409,54b8584b,0.0003098913158472162
2410,54bed007,2.9579810867515983e-06
2411,54c356b0,8.760392364582211e-06
2412,54d51e22,0.00018696955327224447
2413,54da8e59,0.0007709539483130169
2414,54e217e3,0.00047282823836603677
2415,54e4866f,0.00011525568750133613
2416,54e53b7e,0.00043289590733899016
2417,54ef5887,0.0004138745777042909
2418,54f5ce34,0.0002096531703321993
2419,1c96ad85,0.0
2420,54fd8051,0.00027162053620055816
2421,55023d9e,0.0
2422,55126f3b,8.383896613745745e-05
2423,55142846,0.00025784493104297456
2424,5528407e,0.0004240065077321286
2425,552aa16c,0.00020267454274117594
2426,552d1e41,0.0005155228682754016
2427,552f6449,0.00024420545553669804
2428,5534217d,0.0005877773106352584
2429,5540c9dc,7.963713217461455e-05
2430,55537f53,0.0006962812913780461
2431,555d5edd,6.686824056235178e-06
2432,555f3a0b,0.0
2433,55667895,0.0007730712164636947
2434,5570e6fb,0.0002852803979193841
2435,557f1466,0.0011134865255789982
2436,558807c0,5.558961722524905e-06
2437,55899662,4.370148289889127e-05
2438,5592007b,1.7654906998544605e-06
2439,55add253,0.00017780797135100821
2440,55ae91f0,2.8144515084395302e-06
2441,55bc1b05,0.0
2442,55be2bf5,0.00012052753863899566
2443,55bff95f,3.4822167401713686e-05
2444,55c54683,5.897202727201497e-06
2445,55e81c76,0.00028292409028815113
2446,55ea6bb4,0.0006318493412852678
2447,55fd8c81,0.0006655411187647901
2448,561029fc,9.53276030037161e-05
2449,561dc078,3.0798664173047214e-05
2450,561de8d0,3.2834159097712134e-05
2451,562194e6,0.0
2452,562612bf,7.095339768731019e-05
2453,562d696a,0.00028883024967055117
2454,562eed5c,0.0002187899386841067
2455,5631b735,0.0001777602944324498
2456,563a68ad,0.0006567958366722953
2457,563f3469,6.391533029751106e-05
2458,56400c01,6.120825597935334e-05
2459,56413b1f,4.996717831981704e-05
2460,564f1536,0.00016311374129127434
2461,5650fb66,0.0001273089419747099
2462,565bf0da,0.0011143966571138695
2463,5666db53,0.00014014677809101098
2464,566abe5b,9.834216613829007e-06
2465,5680bf3f,0.00011748888401512271
2466,56824dd7,1.8447170183395653e-06
2467,5686e45d,4.460225367790296e-05
2468,568d84b2,0.0011068112195934169
2469,5693aa98,0.00011712536512624785
2470,56a787a6,1.6934110571024044e-05
2471,56ab62f3,0.00014944664786664693
2472,56ae428b,0.0003024403310905748
2473,0f52f925,3.824091816363506e-06
2474,3423f250,0.0
2475,56b2957b,4.37900732040551e-05
2476,56b50161,0.0006343744479870243
2477,56b5d64e,0.0006578998891456311
2478,56b7c09b,0.00040811089527105303
2479,56cbdc98,0.0002822045686393962
2480,56d43c27,0.0003449641170018532
2481,56ef2fd7,0.00012785144886573444
2482,56f6f826,5.870453349553301e-05
2483,56f7a928,1.1972941966922737e-05
2484,56f99ec7,0.00010860518607135229
2485,570b6a34,0.002244090991849949
2486,570c4db3,8.282695293800515e-05
2487,570de35e,0.0002669800711444003
2488,5710a281,0.00021597240779575274
2489,5732d732,0.0001126919380869613
2490,57376761,2.5124143121428536e-05
2491,573b6680,0.00016374079209913918
2492,573e5dd2,2.781659864637537e-05
2493,574aa9ec,3.2840387786720186e-05
2494,5758c29f,0.0003456077018198593
2495,5764c4fc,0.0004710222580776143
2496,576575e5,7.326177297959232e-06
2497,577c12e5,0.00037915335462291336
2498,5785993d,0.0002703415945331166
2499,5786ebd8,0.0002910127339790601
2500,57935ba0,0.0012326641390095437
2501,2b09d998,0.0
2502,57be54ec,0.0
2503,57c09a1b,0.0002083727661641097
2504,57c433c8,0.00037305198871695884
2505,57df7a11,9.052453982739739e-05
2506,57e3f0c7,0.0
2507,57e7081e,0.0007813663875280795
2508,57ebd662,0.0008781757751320045
2509,57ef0d97,0.0009820680626816802
2510,57fe98dd,2.9309131463436132e-05
2511,58007d77,0.0
2512,58027adc,1.0651189220760609e-05
2513,580d52dd,0.0006888653344912633
2514,581c5276,0.0005724783926903557
2515,5824ef34,0.0009189014457472407
2516,582a251c,7.278219654945774e-06
2517,582a5247,0.0
2518,5832ebfe,0.00022347753860156802
2519,583e55a5,3.429559184536299e-05
2520,58591790,3.343917457060586e-06
2521,585a73a8,9.650233388532372e-05
2522,585e1b85,0.00031832924861896977
2523,58640e66,1.0613764526875405e-05
2524,586ef3a3,5.60358694980904e-06
2525,58721835,0.0005025579796703198
2526,587ddfd6,6.187190105683828e-05
2527,58825dc5,0.0001024263717391785
2528,5890cef1,3.214598567393792e-05
2529,58a160e1,0.000688718866070716
2530,58a9a4d9,0.0001714199256457262
2531,58ad9383,1.4895461829580206e-05
2532,58ae47b2,0.0006093016227672278
2533,58aea39f,0.00028291940415567054
2534,58afe001,0.0003274028662515996
2535,58bc7d18,0.0003267695508894925
2536,58ce23e5,2.367135194508041e-06
2537,58d97e77,0.0011358366195043333
2538,58df81fc,0.00011619663065165024
2539,58e1cadb,0.00038822677064504434
2540,58e98028,0.0002521241399240148
2541,58eebf14,0.0
2542,58f1973e,0.0004608947736135506
2543,58fc6c68,0.00016701160073126985
2544,591477c9,5.653303932992283e-06
2545,5918a484,0.00018274392767406774
2546,5918cc84,0.0010907268344981782
2547,5939baa2,0.000509064586572973
2548,594d286e,0.00044114332171349034
2549,594d4046,0.00012453083976697485
2550,594ebb79,0.0008256795854434572
2551,59504479,0.0
2552,59533f80,2.0857791915228015e-05
2553,596ba335,0.00026253767624148455
2554,5978dc3c,0.0017643458902127486
2555,5984e9f9,1.1630462267216122e-05
2556,5996ffd9,0.00011629751463434291
2557,599c10fe,2.756616342676532e-06
2558,59a3efba,3.823012378973506e-06
2559,59ab6332,7.868972176315233e-05
2560,59b0c4a0,0.0002684256858509684
2561,59b7d823,0.00013329894654487737
2562,59bf127b,0.00017097239141608236
2563,59bfafcf,0.00025900189537764526
2564,59d93937,0.000239697504063455
2565,59e3e14b,0.00028493012971301997
2566,59e3e40f,0.00023227754674926988
2567,59e4b92e,0.00011304915180642734
2568,59e6e5bf,9.28159475430223e-07
2569,59f3b22d,0.0005850074749609732
2570,59feef54,0.0007149497742696861
2571,5a04fd92,0.00014213960872039096
2572,5a1900a4,0.00014969003736596922
2573,5a2cb25d,0.0
2574,5a325298,0.0007150443989026652
2575,5a3ba1cf,2.6878652978107392e-05
2576,5a3f6fae,0.0006191777059234828
2577,5a4280b1,0.00012797770996238457
2578,5a43b021,5.947221969872247e-07
2579,5a4728b8,0.0003341173427054983
2580,5a529d5a,0.00037600827107164413
2581,5a5ed410,0.00040869089574174425
2582,5a626448,0.00018262647592649664
2583,5a6548c8,2.08650822489358e-05
2584,5a7301ae,4.634314631272263e-06
2585,5a740593,2.3163395051608412e-05
2586,5a75d4cc,0.00010088711171151917
2587,5a7cfc96,0.0002220307976844215
2588,5a7d3aaf,0.0002388564791616296
2589,5a7ee48a,4.276481368896213e-05
2590,5a846fbb,8.563870995240224e-05
2591,5a853458,1.5449451647873656e-05
2592,5a8d6540,6.037161936372724e-05
2593,5a8fb9fd,0.00030807269897119603
2594,5aa00dc3,0.0002436441481470333
2595,5aa53281,0.0
2596,5aaef9ef,0.00047666685997493197
2597,5ab0ea87,3.095747031826779e-05
2598,5ab8d533,0.00022450470124315774
2599,5ab9ce40,7.699806545765132e-06
2600,5abbec5f,0.00014673758902734876
2601,5acc4a10,0.000616203933213324
2602,5ad9d2bc,0.00042605858323254797
2603,5ae828ad,0.00013212571136141143
2604,5afafbfe,0.00037051897206701886
2605,5b1bf5e3,0.002541583822088155
2606,5b28b2f6,0.0
2607,5b29dd71,3.669510067733286e-05
2608,5b2a4b8d,0.0008931767320600217
2609,5b35ad7e,0.0005301791492099559
2610,5b37963b,4.168964259399225e-05
2611,5b37ba7a,0.00013062268725098564
2612,5b447880,7.708442047295009e-05
2613,5b48889f,0.002226663332500184
2614,5b52d1f7,0.00029060458278499645
2615,5b54a75f,7.4713046303563e-05
2616,5b54bf3b,7.170111818647651e-05
2617,5b5724d2,0.00039653842275612654
2618,5b887c7a,0.0007758436899432107
2619,5b8e51a8,0.000421908911885024
2620,5b93209a,0.0
2621,5ba16a76,0.00015211923156874946
2622,5ba2fc63,0.000795844427973226
2623,5bca867f,0.0004611775584763743
2624,5bd72174,9.009220663667532e-05
2625,5bdd44d8,0.0
2626,5bddccc9,0.0003396018466596022
2627,5bdec47f,0.00018432137571088318
2628,5be28712,0.0005271325003020391
2629,5bf23bd0,0.00012935842278674357
2630,5bf469be,0.0003976720832102546
2631,5c00bcbd,0.0
2632,5c081e18,0.00020618809174132133
2633,5c10ff85,0.00025566825209415525
2634,5c139875,1.3710202630540569e-05
2635,5c1ac072,0.00028632925620491665
2636,5c256395,0.0
2637,5c289caa,0.00018614587333242507
2638,5c2b4f07,0.0005010590292484412
2639,5c2da10f,0.0016109103670136904
2640,5c397195,0.00011287490522097422
2641,5c3d499c,5.060509921144929e-06
2642,5c3f2927,0.00010141205713515438
2643,5c4bf6ba,9.283593712855155e-05
2644,5c4d9be7,8.079294165632334e-06
2645,5c4db221,0.00021026869652300575
2646,5c4dc0ff,0.0
2647,5c4f0f49,7.009663489554528e-05
2648,5c59bc47,5.562039091073198e-06
2649,5c5f1c9d,0.001156162690213794
2650,5c60f49c,0.00034936371973951635
2651,5c6a124a,8.815613114490761e-05
2652,5c6dd7bc,0.00021874728516554616
2653,5c7845f6,0.0
2654,5c78cb9e,2.7341359298170343e-05
2655,5c87a8ef,5.897202727201497e-06
2656,5c899683,0.0
2657,5c8d4f5e,3.0894357455345947e-06
2658,5c902438,3.473287426395655e-05
2659,5c961282,0.0
2660,5c96b017,3.643404395321939e-05
2661,5c9ac7f0,0.00010035997445909087
2662,5ca20b7a,8.366608891879136e-06
2663,5caa62a7,0.00022392588603682503
2664,5cb215fc,7.781174056733398e-05
2665,5cbb464e,0.000760175383867278
2666,5ce0b5ba,0.00017200801318167556
2667,5ceba7fc,7.011525293659446e-07
2668,5cec2487,0.0005115742838339613
2669,5cec2c74,0.00022693366991171585
2670,5cfc82a1,9.553107997870605e-05
2671,5d006974,0.0004909696004986833
2672,5d063511,9.845905077674277e-06
2673,5d0d1ec7,0.001420690159777233
2674,5d11f4ea,0.0004148865015080195
2675,5d17e24a,3.241208301513481e-06
2676,5d1b9f5b,8.307273665319335e-05
2677,5d218b18,0.00016331124858269525
2678,5d289e13,0.00017646716269490044
2679,5d2c2f2b,0.0010232229756595875
2680,5d311e8d,0.00047851184564056374
2681,5d34e206,0.0006733151141959951
2682,5d42d487,2.119181616968536e-06
2683,5d4f7d61,5.040653327767835e-08
2684,5d52c56b,7.652574269802957e-05
2685,5d59e0df,0.00026934608422539023
2686,5d668fb7,0.0003295540765911128
2687,5d66c10d,0.0001062428605084016
2688,5d67b085,7.622763880668949e-05
2689,5d6b9376,8.67206122552719e-05
2690,5d720396,0.00046383413888955995
2691,5d81fb2c,0.0012594651849882324
