ID,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls,LaLiga or Prem
76e5da9d,Fabian-Johnson,United States,1987,15,4,"['2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['13th', '8th', '11th', '12th', '8th', '15th', '11th', '16th', '9th', '3rd', '4th', '9th', '9th', '5th', '4th']",298,22.0,0
76eca7e2,Wayne-Hennessey,Wales,1987,16,7,"['4. League Two', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 2', '1. Premier League', '1. Premier League']","['8th', '7th', '1st', '15th', '17th', '20th', '24th', '11th', '10th', '15th', '14th', '11th', '12th', '14th', '14th', '3rd', '18th', '19th']",293,0.0,1
76ee80ee,Hector-Hernandez,Spain,1991,6,6,"['1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '2. Segunda División', '2. Segunda División']","['20th', '9th', '6th', '20th', '14th', '16th', '20th']",78,0.0,1
76fa5f80,Jack-Simpson,England,1996,6,3,"['1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premiership', '1. Premiership', '2. Championship']","['12th', '14th', '18th', '6th', '1st', '2nd', '12th']",36,0.0,1
76fa965f,Philipp-Forster,Germany,1995,7,4,"['2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['12th', '11th', '15th', '10th', '2nd', '9th', '15th', '18th']",139,18.0,0
76ff8d0d,Kristian-Thorstvedt,Norway,1999,5,3,"['1. Eliteserien', '1. First Division A', '1. First Division A', '1. First Division A', '1. Serie A']","['5th', '7th', '2nd', '8th', '9th']",96,20.0,0
7703afb6,Rey-Manaj,Albania,1997,7,8,"['1. Serie A', '2. Serie B', '1. Serie A', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga', '1. Serie A', '2. Championship']","['4th', '22nd', '20th', '10th', '4th', '17th', '2nd', '2nd', '16th', '14th']",124,19.0,1
770d7eb8,Kenny-Lala,France,1991,11,4,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Super League', '1. Super League']","['12th', '11th', '19th', '16th', '6th', '4th', '15th', '11th', '10th', '15th', '1st', '1st']",273,16.0,0
770ebf00,Anders-Christiansen,Denmark,1990,14,5,"['1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Serie A', '1. Serie A', '1. Allsvenskan', '1. Allsvenskan', '1. First Division A', '1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan']","['8th', '11th', '2nd', '6th', '6th', '14th', '9th', '1st', '1st', '4th', '3rd', '2nd', '1st', '1st', '6th']",284,52.0,0
77128f7e,Luke-Amos,England,1997,7,4,"['3. League One', 'Jr. PL2 — Div. 1', '4. League Two', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '2. Championship', '2. Championship', '2. Championship', '2. Championship']","['7th', '10th', '16th', '9th', '4th', '9th', '13th', '9th', '11th', '3rd']",120,10.0,1
771fa9b8,Paul-Codrea,Romania,1981,12,7,"['2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '1. Liga I']","['14th', '18th', '6th', '1st', '15th', '2nd', '5th', '15th', '13th', '14th', '19th', '20th', '2nd', '14th', '8th']",238,7.0,0
773070d2,Ilias-Hassani,Algeria,1995,8,6,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. First League', '1. First League', '1. First League', '1. First League', '1. First League']","['9th', '17th', '11th', '7th', '7th', '5th', '8th', '6th']",100,2.0,0
7737dee2,Musa-Juwara,Gambia,2001,4,4,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Primeira Liga', '2. Serie B']","['20th', '12th', '12th', '13th', '19th']",19,1.0,0
773968e4,Hendrik-Weydandt,Germany,1995,5,1,"['1. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga']","['17th', '6th', '13th', '11th', '7th']",119,22.0,0
774cf58b,Max-Aarons,England,2000,6,1,"['Jr. PL2 — Div. 2', '2. Championship', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship']","['7th', '1st', '20th', '1st', '20th', '2nd']",184,5.0,1
77513881,Juan-Manuel-Ortiz,Spain,1982,12,7,"['2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '2. Segunda División', '1. Premier League', '1. La Liga', '2. Segunda División']","['1st', '7th', '15th', '4th', '11th', '8th', '11th', '13th', '20th', '7th', '2nd', '15th', '22nd']",281,25.0,1
775185ae,Kevin-Zohi,Mali,1996,6,2,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Primeira Liga', '1. Primeira Liga']","['15th', '11th', '10th', '15th', '14th', '12th']",95,5.0,0
7754b865,Christian-Pander,Germany,1983,9,2,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['2nd', '2nd', '3rd', '8th', '14th', '7th', '9th', '10th', '13th']",141,7.0,0
7768df30,Jeremy-Sorbon,France,1983,15,2,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '2. Ligue 2']","['18th', '11th', '18th', '1st', '15th', '18th', '4th', '16th', '10th', '16th', '10th', '12th', '20th', '8th', '9th']",427,11.0,0
776972d5,Fares-Bahlouli,France,1995,7,4,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League']","['3rd', '5th', '2nd', '3rd', '11th', '17th', '1st']",34,2.0,1
7773f73b,Petros,Brazil,1989,11,5,"['1. Série A', '1. Série A', '1. La Liga', '1. La Liga', '1. Série A', '1. Série A', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League', '1. Pro League']","['4th', '1st', '10th', '15th', '13th', '5th', '1st', '2nd', '6th', '3rd', '8th', '9th']",236,18.0,1
7789bf63,Alfred-NDiaye,Senegal,1990,15,10,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Süper Lig', '1. Süper Lig', '1. Premier League', '1. Süper Lig', '1. La Liga', '2. Segunda División', '1. La Liga', '1. Premier League', '1. La Liga', '1. La Liga', '2. Championship', '2. Segunda División', '1. Pro League', '1. Pro League', '1. Pro League', '2. Segunda División']","['15th', '12th', '13th', '5th', '4th', '17th', '12th', '20th', '1st', '10th', '18th', '5th', '5th', '1st', '3rd', '7th', '2nd', '4th', '22nd']",379,20.0,1
778ccc44,Thomas-Kastanaras,Greece,2003,4,3,"['Jr. U17 Bundesliga', 'Jr. U17 Bundesliga', 'Jr. U19 Bundesliga', 'Jr. U19 Bundesliga', '1. Bundesliga']","['15th', '14th', '8th', '5th', '17th']",45,38.0,0
779847d6,Nicolas-Pallois,France,1987,13,5,"['1. Ligue 1', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['12th', '16th', '15th', '5th', '6th', '11th', '6th', '9th', '12th', '13th', '18th', '9th', '19th']",329,15.0,0
779fe525,Vieirinha,Portugal,1986,17,4,"['1. Primeira Liga', '1. Primeira Liga', '1. Super League', '1. Super League', '1. Super League', '1. Super League', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Super League', '1. Super League', '1. Super League', '1. Super League', '1. Super League', '1. Super League']","['1st', '14th', '2nd', '3rd', '4th', '3rd', '8th', '11th', '5th', '2nd', '8th', '16th', '2nd', '1st', '2nd', '2nd', '2nd', '5th']",356,39.0,0
77ac4b7a,Ibrahim-Sissoko,Ivory Coast,1991,6,7,"['1. Primeira Liga', '1. Primeira Liga', '1. Bundesliga', '2. Segunda División', '1. Ligue 1', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig']","['14th', '13th', '8th', '2nd', '4th', '11th', '3rd', '18th']",57,2.0,0
77b41ac0,Hanno-Behrens,Germany,1990,10,3,"['3. 3. Liga', '3. 3. Liga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga']","['18th', '3rd', '2nd', '3rd', '12th', '2nd', '18th', '16th', '11th', '13th']",307,47.0,0
77b818ea,Gianpaolo-Bellini,Italy,1980,16,1,"['1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['7th', '9th', '15th', '5th', '20th', '1st', '8th', '9th', '11th', '18th', '1st', '12th', '15th', '11th', '17th', '13th']",372,9.0,0
77b8d8f1,Andre-Biyogo-Poko,Gabon,1993,11,5,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Pro League']","['7th', '7th', '6th', '11th', '11th', '18th', '6th', '15th', '11th', '10th', '18th', '14th']",210,5.0,0
77bb1522,Romaine-Sawyers,Saint Kitts and Nevis,1991,13,7,"['4. League Two', '4. League Two', '3. League One', '3. League One', '3. League One', '3. League One', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', 'Jr. PL2 — Div. 2', '2. Championship', '2. Championship']","['11th', '2nd', '9th', '13th', '14th', '3rd', '10th', '9th', '11th', '2nd', '19th', '12th', '14th', '12th']",371,27.0,1
77cf6852,Emil-Krafth,Sweden,1994,13,5,"['2. Superettan', '1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Allsvenskan', '1. Serie A', '1. Serie A', '1. Serie A', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['4th', '6th', '5th', '9th', '8th', '14th', '15th', '15th', '15th', '13th', '12th', '11th', '6th']",231,5.0,1
77d6fd4d,Guglielmo-Vicario,Italy,1996,6,4,"['2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A']","['5th', '15th', '16th', '16th', '14th', '15th']",125,0.0,0
77d7c96f,Kenny-Tete,Netherlands,1995,10,4,"['2. Eerste Divisie', '1. Eredivisie', '2. Eerste Divisie', '1. Eredivisie', '2. Eerste Divisie', '1. Eredivisie', '2. Eerste Divisie', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', 'Jr. PL2 — Div. 2', '1. Premier League', '2. Championship', '1. Premier League']","['14th', '2nd', '12th', '2nd', '9th', '2nd', '2nd', '3rd', '3rd', '7th', '4th', '10th', '18th', '1st', '9th']",190,7.0,1
77de1ac4,Michele-Rinaldi,Italy,1987,3,2,"['2. Serie B', '2. Serie B', '1. Serie A']","['7th', '18th', '20th']",44,0.0,0
77e39b04,Francisco-Trincao,Portugal,1999,5,4,"['1. Primeira Liga', '1. Primeira Liga', '1. La Liga', '1. Premier League', '1. Primeira Liga']","['4th', '3rd', '3rd', '10th', '6th']",98,15.0,1
77e401c7,Guido-Guerrieri,Italy,1996,8,4,"['1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '1. First League']","['3rd', '8th', '19th', '5th', '8th', '4th', '2nd', '17th', '14th']",20,0.0,0
77e6776f,Jaime-Valdes,Chile,1981,21,8,"['1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A', '1. Primeira Liga', '1. Serie A', '1. Serie A', '1. Serie A', '1. Primera División', '1. Primera División', '1. Primera División', '1. Primera División', '1. Primera División', '1. Primera División', '1. Primera División']","['18th', '6th', '11th', '21st', '16th', '11th', '18th', '9th', '3rd', '11th', '18th', '3rd', '8th', '10th', '6th', '1st', '2nd', '2nd', '1st', '5th', '2nd', '15th']",528,63.0,0
77e84962,Thiago-Alcantara,Spain,1991,15,4,"['1. La Liga', '1. La Liga', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Premier League', '1. Premier League']","['1st', '1st', '3rd', '1st', '2nd', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '3rd', '2nd', '10th']",281,26.0,1
77f278a0,Clinton-NJie,Cameroon,1993,11,5,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Süper Lig']","['3rd', '5th', '2nd', '3rd', '5th', '4th', '5th', '6th', '7th', '3rd', '17th']",174,28.0,1
7800bdb8,Yannis-Clementia,Martinique,1997,6,2,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2']","['8th', '7th', '5th', '17th', '7th', '6th']",2,0.0,0
780e3631,Matteo-Pessina,Italy,1997,6,4,"['2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['10th', '3rd', '9th', '3rd', '8th', '12th']",147,13.0,0
780ec14d,Ermir-Lenjani,Albania,1989,11,6,"['1. Swiss Super League', '1. Swiss Super League', '1. Swiss Super League', '1. Swiss Super League', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Swiss Super League', '1. Swiss Super League', '1. Swiss Super League', '1. Swiss Super League', '1. Süper Lig']","['7th', '3rd', '7th', '6th', '9th', '14th', '8th', '9th', '6th', '8th', '8th', '8th', '19th']",204,17.0,0
78142987,Bradley-Orr,England,1982,12,7,"['2. First Division', '3. League One', '3. League One', '3. League One', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '1. MLS']","['19th', '7th', '9th', '2nd', '4th', '10th', '10th', '1st', '17th', '19th', '17th', '14th', '20th', '13th']",339,14.0,1
781de8f2,Pablo-Caceres,Uruguay,1985,8,6,"['1. Bundesliga', '2. 2. Bundesliga', '1. La Liga', '1. Serie A', '1. Primera Div', '1. Primera Div', '1. Primera Div', '1. Liga MX', '1. Liga MX']","['18th', '6th', '8th', '16th', '7th', '3rd', '21st', '16th', '13th']",90,1.0,1
781e8a46,Davide-Gavazzi,Italy,1986,12,5,"['2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B']","['14th', '12th', '19th', '19th', '12th', '16th', '12th', '14th', '14th', '15th', '4th', '15th', '20th']",284,20.0,0
7841c6b1,Famoussa-Kone,Mali,1994,1,1,['1. Ligue 1'],['12th'],4,0.0,0
7844c810,Dylan-Bahamboula,Republic of the Congo,1995,9,8,"['1. Ligue 1', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '1. Liga I', '1. First League', '4. League Two', '4. League Two', '1. Premiership']","['3rd', '20th', '16th', '11th', '16th', '5th', '9th', '18th', '23rd', '8th']",150,18.0,0
784ec3de,Wilfried-Zahibo,Central African Republic,1993,6,4,"['1. La Liga', '2. Segunda División', '2. Segunda División', '1. MLS', '1. MLS', '1. MLS', '1. MLS']","['12th', '14th', '15th', '16th', '14th', '14th', '25th']",85,5.0,1
78549904,Kristoffer-Nordfeldt,Sweden,1989,16,5,"['2. Superettan', '1. Allsvenskan', '1. Allsvenskan', '2. Superettan', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', '2. Championship', '2. Championship', '1. Süper Lig', '1. Süper Lig', '1. Allsvenskan', '1. Allsvenskan']","['3rd', '12th', '16th', '6th', '5th', '8th', '5th', '7th', '12th', '15th', '4th', '18th', '10th', '6th', '12th', '20th', '2nd', '5th']",319,0.0,1
7868c973,Unai-Ropero,Spain,2001,2,1,"['1. La Liga', '2. Segunda División']","['20th', '2nd']",1,0.0,1
78699620,Bard-Finne,Norway,1995,13,5,"['1. Tippeligaen', '1. Tippeligaen', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Eliteserien', '1. Eliteserien', '1. Eliteserien', '1. Eliteserien', '1. Superliga', '1. Eliteserien', '1. Superliga']","['6th', '8th', '1st', '12th', '9th', '11th', '6th', '8th', '6th', '10th', '3rd', '8th', '14th', '12th']",204,47.0,0
787dfe87,Fabien-Laurenti,France,1983,9,5,"['1. Division 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '2. Ligue 2']","['9th', '3rd', '7th', '15th', '14th', '18th', '18th', '2nd', '11th', '20th', '13th']",178,1.0,0
78803d03,Bruno,Spain,1980,16,6,"['2. Segunda División', '1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League']","['20th', '14th', '15th', '19th', '2nd', '8th', '11th', '3rd', '3rd', '3rd', '4th', '6th', '20th', '3rd', '2nd', '15th', '17th']",477,7.0,1
78841da9,Jose-Callejon,Spain,1987,16,6,"['2. Segunda División', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '2. Segunda División']","['19th', '10th', '11th', '8th', '1st', '2nd', '3rd', '5th', '2nd', '3rd', '2nd', '2nd', '7th', '13th', '7th', '9th']",471,84.0,1
78853b7b,Mouhamadou-Dabo,France,1986,14,5,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. La Liga', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['6th', '13th', '11th', '5th', '17th', '17th', '5th', '4th', '3rd', '5th', '2nd', '20th', '17th', '19th']",227,1.0,1
788acb37,Richard-Boateng,Ghana,1992,5,4,"['1. La Liga', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División', '2. Segunda División']","['15th', '8th', '14th', '10th', '17th', '9th']",114,7.0,1
788b31e2,Adam-Nagy,Hungary,1995,9,4,"['1. NB I', '1. NB I', '1. Serie A', '1. Serie A', '1. Serie A', '2. Championship', '2. Championship', '2. Serie B', '2. Serie B']","['2nd', '1st', '15th', '15th', '10th', '12th', '19th', '3rd', '18th']",171,4.0,0
788be7f9,Jony-Alamo,Spain,2001,3,1,"['2. Segunda División', '1. La Liga', '1. La Liga']","['6th', '17th', '13th']",4,0.0,1
788d51fa,Emanuele-Belardi,Italy,1977,12,6,"['1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B']","['12th', '15th', '3rd', '14th', '13th', '22nd', '3rd', '7th', '4th', '10th', '14th', '15th']",185,0.0,0
78952998,Philipp-Ochs,Germany,1997,8,5,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '1. Superliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga']","['15th', '4th', '3rd', '6th', '9th', '6th', '13th', '11th', '11th']",101,4.0,0
789b80e9,Manuel-Friedrich,Germany,1979,11,4,"['1. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['1st', '3rd', '11th', '11th', '16th', '7th', '9th', '4th', '2nd', '5th', '3rd', '2nd']",275,20.0,0
78b3399f,Fabricio-Coloccini,Argentina,1982,20,8,"['1. La Liga', '1. La Liga', '1. La Liga', '1. Serie A', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Primera Div', '1. Primera Div', '1. Primera Div', '1. Primera Div', '1. Primera Div']","['7th', '12th', '8th', '2nd', '9th', '8th', '13th', '9th', '18th', '1st', '12th', '5th', '16th', '10th', '15th', '18th', '7th', '3rd', '23rd', '8th', '13th']",520,18.0,1
78b8ac63,Oliver-McBurnie,Scotland,1996,10,7,"['3. League One', '3. League One', '5. Conf Premier', '4. League Two', '4. League Two', '1. Premier League', '2. Championship', 'Jr. PL2 — Div. 1', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship']","['11th', '7th', '12th', '3rd', '22nd', '15th', '22nd', '4th', '18th', '10th', '9th', '20th', '5th', '1st']",216,61.0,1
78b9e99c,Dennis-Borkowski,Germany,2002,6,5,"['Jr. U17 Bundesliga', 'Jr. U17 Bundesliga', '1. Bundesliga', 'Jr. U19 Bundesliga', '1. Bundesliga', 'Jr. U19 Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '3. 3. Liga']","['2nd', '9th', '3rd', '17th', '2nd', '2nd', '11th', '8th', '4th']",94,42.0,0
78c40e94,Augusto-Fernandez,Argentina,1986,11,5,"['1. Ligue 1', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Super League', '1. Super League', '2. Segunda División', '1. La Liga']","['17th', '17th', '9th', '8th', '6th', '3rd', '3rd', '2nd', '8th', '16th', '2nd', '12th']",196,14.0,1
78cd577c,Ewerton,Brazil,1989,10,7,"['1. Primeira Liga', '1. Premier League', '1. Premier League', '1. Primeira Liga', '1. Primeira Liga', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga']","['3rd', '3rd', '16th', '3rd', '2nd', '13th', '2nd', '18th', '4th', '18th']",137,5.0,1
78e68b4d,Leon-Balogun,Nigeria,1988,15,11,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '3. 3. Liga', '3. 3. Liga', '1. Bundesliga', '2. 2. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '3. 3. Liga', '1. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Premier League', '2. Championship', '1. Premiership', '1. Premiership', '2. Championship']","['11th', '15th', '13th', '18th', '20th', '17th', '6th', '2nd', '6th', '19th', '15th', '14th', '17th', '15th', '23rd', '1st', '2nd', '3rd']",221,10.0,1
78e87179,George-Hirst,England,1999,6,7,"['2. Championship', '2. First Division B', 'Jr. PL2 — Div. 1', '1. Premier League', '2. Championship', '3. League One', 'Jr. PL2 — Div. 1', '2. Championship']","['4th', '5th', '2nd', '5th', '23rd', '10th', '10th', '7th']",118,27.0,1
78f81520,Pedro-Geromel,Brazil,1985,17,4,"['1. Primeira Liga', '1. Primeira Liga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. La Liga', '2. Segunda División', '1. Série A', '1. Série A', '1. Série A', '1. Série A', '1. Série A', '1. Série A', '1. Série A', '1. Série A', '2. Série B']","['17th', '3rd', '12th', '13th', '10th', '17th', '18th', '17th', '7th', '3rd', '8th', '4th', '4th', '4th', '6th', '17th', '2nd']",411,14.0,1
79083382,Juan-Jesus,Brazil,1991,12,3,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['6th', '9th', '5th', '8th', '4th', '2nd', '3rd', '6th', '5th', '7th', '3rd', '1st']",203,3.0,0
7909ffa4,Joris-Chotard,France,2001,4,1,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1']","['8th', '8th', '13th', '10th']",94,1.0,0
790ca5f3,Marouane-Chamakh,Morocco,1984,15,5,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship']","['4th', '12th', '15th', '2nd', '6th', '2nd', '1st', '6th', '4th', '3rd', '10th', '11th', '10th', '15th', '12th']",333,71.0,1
79135368,Faycal-Fajr,Morocco,1988,12,6,"['1. Ligue 1', '2. Ligue 2', '2. Ligue 2', '1. La Liga', '1. La Liga', '1. La Liga', '1. La Liga', '1. Ligue 1', '1. La Liga', '1. Süper Lig', '1. Süper Lig', '1. Pro League']","['18th', '4th', '3rd', '13th', '15th', '16th', '8th', '19th', '8th', '5th', '10th', '11th']",323,32.0,1
7914b9fe,Gary-Cahill,England,1985,18,8,"['2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 2', '2. Championship']","['13th', '16th', '11th', '6th', '9th', '16th', '13th', '14th', '14th', '18th', '6th', '3rd', '3rd', '1st', '10th', '1st', '5th', '3rd', '14th', '14th', '3rd', '2nd']",460,31.0,1
791abba1,Salif-Sane,Senegal,1990,12,4,"['1. Ligue 1', '1. Ligue 1', '1. Ligue 1', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga']","['7th', '11th', '18th', '10th', '13th', '18th', '2nd', '13th', '14th', '12th', '18th', '1st']",268,21.0,0
