Nation,Born,id,Country Name,,
BRA,1997,https://fbref.com/en/players/6853490f/Malcom,Brazil,FALSE,0
BRA,1994,https://fbref.com/en/players/6b02ee48/Wallyson-Mallmann,Brazil,FALSE,0
ALB,1997,https://fbref.com/en/players/7703afb6/Rey-Manaj,Albania,FALSE,0
FRA,1989,https://fbref.com/en/players/c26a3918/Vincent-Manceau,France,FALSE,0
ITA,1984,https://fbref.com/en/players/235fab68/Matteo-Mancosu,Italy,FALSE,0
CUW,1989,https://fbref.com/en/players/22551915/Cuco-Martina,Curacao,FALSE,0
ITA,1988,https://fbref.com/en/players/583e55a5/Luca-Martinelli,Italy,FALSE,0
COL,1986,https://fbref.com/en/players/89fbacc3/Jackson-Martinez,Colombia,FALSE,0
FRA,1989,https://fbref.com/en/players/1ad8cb67/Pablo-Martinez,France,FALSE,0
MAR,1994,https://fbref.com/en/players/de0f152c/Adam-Masina,Morocco,FALSE,0
MAR,1998,https://fbref.com/en/players/e585f1c2/Hachim-Mastour,Morocco,FALSE,0
GER,1992,https://fbref.com/en/players/4a15e95b/Christian-Mathenia,Germany,FALSE,0
CMR,1985,https://fbref.com/en/players/97decaae/Marvin-Matip,Cameroon,FALSE,0
ESP,1995,https://fbref.com/en/players/19fdd28f/Jose-Matos,Spain,FALSE,0
WAL,1992,https://fbref.com/en/players/d8bffa70/Adam-Matthews,Wales,FALSE,0
FRA,1996,https://fbref.com/en/players/b1940817/Robin-Maulun,France,FALSE,0
FRA,1985,https://fbref.com/en/players/7dd60434/Clement-Maury,France,FALSE,0
ESP,1997,https://fbref.com/en/players/64e8ed6d/Borja-Mayoral,Spain,FALSE,0
SUI,1995,https://fbref.com/en/players/493924a7/Kevin-Mbabu,Switzerland,FALSE,0
NGA,1992,https://fbref.com/en/players/8196a263/Jerry-Mbakogu,Nigeria,FALSE,0
FRA,1998,https://fbref.com/en/players/42fd9c7f/Kylian-Mbappe,France,FALSE,0
COD,1994,https://fbref.com/en/players/e76cb9cc/Chancel-Mbemba,Democratic Republic of the Congo,FALSE,0
CGO,1995,https://fbref.com/en/players/6c9642ae/Nolan-Mbemba,Republic of the Congo,FALSE,0
CIV,1996,https://fbref.com/en/players/c55e8ab0/Yakou-Meite,Ivory Coast,FALSE,0
ESP,1990,https://fbref.com/en/players/aed746df/Edgar-Mendez,Spain,FALSE,0
ESP,1993,https://fbref.com/en/players/67d64f59/Sergio-Mendigutxia,Spain,FALSE,0
GNB,1994,https://fbref.com/en/players/e067808c/Alexandre-Mendy,Guinea-Bissau,FALSE,0
GHA,1994,https://fbref.com/en/players/91947112/Bernard-Mensah,Ghana,FALSE,0
ESP,1997,https://fbref.com/en/players/9f979eb2/Jorge-Mere,Spain,FALSE,0
ESP,1992,https://fbref.com/en/players/1d5f96d9/Sabin-Merino,Spain,FALSE,0
ESP,1989,https://fbref.com/en/players/7c4243d4/Roque-Mesa,Spain,FALSE,0
USA,1995,https://fbref.com/en/players/9fc0f253/Matt-Miazga,United States,FALSE,0
GER,1989,https://fbref.com/en/players/1238d5c3/Tom-Mickel,Germany,FALSE,0
SRB,1995,https://fbref.com/en/players/4e6dbac4/Sergej-Milinkovic-Savic,Serbia,FALSE,0
SWE,1992,https://fbref.com/en/players/2f065e3a/Alexander-Milosevic,Sweden,FALSE,0
ENG,1993,https://fbref.com/en/players/8397a50c/Tyrone-Mings,England,FALSE,0
SRB,1994,https://fbref.com/en/players/3925dbd6/Aleksandar-Mitrovic,Serbia,FALSE,0
GER,1997,https://fbref.com/en/players/88d4144a/Maximilian-Mittelstadt,Germany,FALSE,0
SRB,1991,https://fbref.com/en/players/a3eabee0/Filip-Mladenovic,Serbia,FALSE,0
FRA,1988,https://fbref.com/en/players/65c25d8f/Wilfried-Moimbe,France,FALSE,0
FIN,1985,https://fbref.com/en/players/00844823/Niklas-Moisander,Finland,FALSE,0
ESP,1985,https://fbref.com/en/players/2cea96ce/Francisco-Molinero,Spain,FALSE,0
ITA,1994,https://fbref.com/en/players/241ee811/Gaetano-Monachello,Italy,FALSE,0
ESP,1994,https://fbref.com/en/players/8246c61e/Nacho-Monsalve,Spain,FALSE,0
ESP,1998,https://fbref.com/en/players/535771bb/Joni-Montiel,Spain,FALSE,0
ESP,1988,https://fbref.com/en/players/719384c1/Angel-Montoro,Spain,FALSE,0
BEN,1994,https://fbref.com/en/players/19ba6c6d/Steve-Mounie,Benin,FALSE,0
GER,1996,https://fbref.com/en/players/eba75d39/Maurice-Multhaup,Germany,FALSE,0
BEL,1996,https://fbref.com/en/players/62a0089e/Charly-Musonda-Jr,Belgium,FALSE,0
JPN,1992,https://fbref.com/en/players/5343eb4e/Yoshinori-Muto,Japan,FALSE,0
MLI,1990,https://fbref.com/en/players/acfa8248/Mahamadou-NDiaye,Mali,FALSE,0
SEN,1995,https://fbref.com/en/players/261d5529/Mamadou-NDiaye,Senegal,FALSE,0
SEN,1986,https://fbref.com/en/players/f1b2365a/Cheikh-NDoye,Senegal,FALSE,0
FRA,1994,https://fbref.com/en/players/2d70dbe5/Paul-Nardi,France,FALSE,0
CMR,1995,https://fbref.com/en/players/b99f5920/Dani-Ndi,Cameroon,FALSE,0
FRA,1996,https://fbref.com/en/players/df819670/Aly-Ndom,France,FALSE,0
RSA,1987,https://fbref.com/en/players/2f51c455/Anele-Ngcongca,South Africa,FALSE,0
CMR,1985,https://fbref.com/en/players/34cfec6b/Guy-Ngosso,Cameroon,FALSE,0
SEN,1990,https://fbref.com/en/players/af721f98/Oumar-Niasse,Senegal,FALSE,0
GER,1990,https://fbref.com/en/players/d6862409/Florian-Niederlechner,Germany,FALSE,0
ESP,1994,https://fbref.com/en/players/6f1cce9a/Nili,Spain,FALSE,0
CHA,1993,https://fbref.com/en/players/91f2da4c/Casimir-Ninga,Chad,FALSE,0
SRB,1994,https://fbref.com/en/players/ab1263d2/Nikola-Ninkovic,Serbia,FALSE,0
COD,1992,https://fbref.com/en/players/bf354e77/Jordan-Nkololo,Democratic Republic of the Congo,FALSE,0
FRA,1997,https://fbref.com/en/players/7c56da38/Christopher-Nkunku,France,FALSE,0
ESP,1993,https://fbref.com/en/players/34d08919/Javi-Noblejas,Spain,FALSE,0
SWE,1989,https://fbref.com/en/players/78549904/Kristoffer-Nordfeldt,Sweden,FALSE,0
CMR,1993,https://fbref.com/en/players/12e6d21a/Jean-Pierre-Nsame,Cameroon,FALSE,0
CMR,1996,https://fbref.com/en/players/6554bb97/Olivier-Ntcham,Cameroon,FALSE,0
BDI,1987,https://fbref.com/en/players/a9a7e37b/Saidi-Ntibazonkiza,Burundi,FALSE,0
GER,1996,https://fbref.com/en/players/afb0c500/Alexander-Nubel,Germany,FALSE,0
NOR,1990,https://fbref.com/en/players/bdedffac/Orjan-Nyland,Norway,FALSE,0
IRL,1990,https://fbref.com/en/players/b7f8b1fc/Eunan-OKane,Ireland,FALSE,0
GER,1997,https://fbref.com/en/players/78952998/Philipp-Ochs,Germany,FALSE,0
BEL,1989,https://fbref.com/en/players/518918ad/Vadis-Odjidja-Ofoe,Belgium,FALSE,0
ENG,1997,https://fbref.com/en/players/7b9a86e6/Sheyi-Ojo,England,FALSE,0
AUT,1992,https://fbref.com/en/players/f26834c7/Karim-Onisiwo,Austria,FALSE,0
ENG,1997,https://fbref.com/en/players/6612cd8c/Josh-Onomah,England,FALSE,0
ESP,1997,https://fbref.com/en/players/a83d8b0c/Javier-Ontiveros,Spain,FALSE,0
GHA,1990,https://fbref.com/en/players/49d53c68/Daniel-Opare,Ghana,FALSE,0
BEL,1996,https://fbref.com/en/players/9e49c320/Obbi-Oulare,Belgium,FALSE,0
ALG,1996,https://fbref.com/en/players/ed90babd/Adam-Ounas,Algeria,FALSE,0
ENG,1998,https://fbref.com/en/players/8b6e0db2/Reece-Oxford,England,FALSE,0
ESP,1997,https://fbref.com/en/players/8c3c640c/Mikel-Oyarzabal,Spain,FALSE,0
ARM,1990,https://fbref.com/en/players/5c081e18/Aras-Ozbiliz,Armenia,FALSE,0
AUT,1984,https://fbref.com/en/players/a165a577/Ramazan-Ozcan,Austria,FALSE,0
BRA,1991,https://fbref.com/en/players/29d8ad3f/Pablo,Brazil,FALSE,0
ITA,1993,https://fbref.com/en/players/e5b98a70/Luca-Paganini,Italy,FALSE,0
SRB,1996,https://fbref.com/en/players/5dc15574/Milos-Pantovic,Serbia,FALSE,0
ITA,1989,https://fbref.com/en/players/ef896c4b/Lorenzo-Pasciuti,Italy,FALSE,0
GER,1998,https://fbref.com/en/players/5c899683/Felix-Passlack,Germany,FALSE,0
ESP,1993,https://fbref.com/en/players/f7223718/Patric,Spain,FALSE,0
BIH,1988,https://fbref.com/en/players/47146acb/Daniel-Pavlovic,Bosnia and Herzegovina,FALSE,0
FRA,1990,https://fbref.com/en/players/91cad9fd/Pape-Paye,France,FALSE,0
ITA,1989,https://fbref.com/en/players/3101c3ce/Alberto-Pelagotti,Italy,FALSE,0
VEN,1997,https://fbref.com/en/players/4b3f2936/Adalberto-Penaranda,Venezuela,FALSE,0
ENG,1994,https://fbref.com/en/players/0ff967f7/Matthew-Pennington,England,FALSE,0
POR,1984,https://fbref.com/en/players/f66a3871/Pedro-Pereira,Portugal,FALSE,0
POR,1993,https://fbref.com/en/players/75a72a99/Ricardo-Pereira,Portugal,FALSE,0
ESP,1993,https://fbref.com/en/players/4f4549a5/Pablo-Perez,Spain,FALSE,0
FRA,1996,https://fbref.com/en/players/10dd88f9/Gaetan-Perrin,France,FALSE,0
SRB,1988,https://fbref.com/en/players/dab1b8dc/Denis-Petric,Serbia,FALSE,0
BRA,1989,https://fbref.com/en/players/7773f73b/Petros,Brazil,FALSE,0
ARG,1991,https://fbref.com/en/players/8c725b43/German-Pezzella,Argentina,FALSE,0
ITA,1997,https://fbref.com/en/players/149c5f5d/Giuseppe-Pezzella,Italy,FALSE,0
ENG,1994,https://fbref.com/en/players/4806ec67/Jordan-Pickford,England,FALSE,0
FRA,1998,https://fbref.com/en/players/64ba07c0/Ronael-Pierre-Gabriel,France,FALSE,0
CPV,1997,https://fbref.com/en/players/e78d62f9/Erin-Pinheiro,Cape Verde,FALSE,0
POR,1990,https://fbref.com/en/players/8d82551b/Ivo-Pinto,Portugal,FALSE,0
ITA,1996,https://fbref.com/en/players/e3eec2a7/Alessandro-Piu,Italy,FALSE,0
CRO,1979,https://fbref.com/en/players/38a1b57c/Stipe-Pletikosa,Croatia,FALSE,0
FRA,1984,https://fbref.com/en/players/caef5bc6/Louis-Poggi,France,FALSE,0
ITA,1989,https://fbref.com/en/players/0b98abf4/Fabrizio-Poli,Italy,FALSE,0
ITA,1993,https://fbref.com/en/players/5e861944/Matteo-Politano,Italy,FALSE,0
FRA,1993,https://fbref.com/en/players/2ef637bd/Pierre-Yves-Polomat,France,FALSE,0
BRA,1990,https://fbref.com/en/players/86c9bfe8/Ronaldo-Pompeu,Brazil,FALSE,0
VEN,1996,https://fbref.com/en/players/d9600938/Andres-Ponce,Venezuela,FALSE,0
CRO,1996,https://fbref.com/en/players/72624a76/Josip-Posavec,Croatia,FALSE,0
FRA,1995,https://fbref.com/en/players/1061c207/Jerome-Prior,France,FALSE,0
UKR,1991,https://fbref.com/en/players/a0c8a672/Vasyl-Pryima,Ukraine,FALSE,0
ENG,1987,https://fbref.com/en/players/9aacb284/Marc-Pugh,England,FALSE,0
ITA,1976,https://fbref.com/en/players/09f1423a/Maurizio-Pugliesi,Italy,FALSE,0
CHI,1994,https://fbref.com/en/players/4611e028/Erick-Pulgar,Chile,FALSE,0
USA,1998,https://fbref.com/en/players/1bf33a9a/Christian-Pulisic,United States,FALSE,0
GER,1997,https://fbref.com/en/players/a31a01a9/Leandro-Putaro,Germany,FALSE,0
FRA,1995,https://fbref.com/en/players/93c37339/Antoine-Rabillard,France,FALSE,0
SRB,1996,https://fbref.com/en/players/0dfce079/Boris-Radunovic,Serbia,FALSE,0
MAD,1993,https://fbref.com/en/players/944ea8c9/Stephan-Raheriharimanana,Madagascar,FALSE,0
ESP,1991,https://fbref.com/en/players/b857bd29/Antonio-Raillo,Spain,FALSE,0
BRA,1992,https://fbref.com/en/players/7483d9f9/Andre-Ramalho,Brazil,FALSE,0
ENG,1995,https://fbref.com/en/players/412e1445/Connor-Randall,England,FALSE,0
IRL,1987,https://fbref.com/en/players/6385ebfb/Darren-Randolph,Ireland,FALSE,0
FRA,1997,https://fbref.com/en/players/6a27495a/Antony-Ranieri,France,FALSE,0
RSA,1990,https://fbref.com/en/players/7ef25942/Tokelo-Rantie,South Africa,FALSE,0
ENG,1997,https://fbref.com/en/players/a1d5bd30/Marcus-Rashford,England,FALSE,0
GER,1997,https://fbref.com/en/players/b1823b08/Fabian-Reese,Germany,FALSE,0
GER,1996,https://fbref.com/en/players/a00c1de1/Yanni-Regasel,Germany,FALSE,0
FRA,1991,https://fbref.com/en/players/40ff763c/William-Remy,France,FALSE,0
MEX,1992,https://fbref.com/en/players/d4f46475/Diego-Reyes,Mexico,FALSE,0
URU,1994,https://fbref.com/en/players/54f5ce34/Federico-Ricca,Uruguay,FALSE,0
GUF,1991,https://fbref.com/en/players/7a137df4/Kevin-Rimane,French Guiana,FALSE,0
GER,1997,https://fbref.com/en/players/73ba1609/Nico-Rinderknecht,Germany,FALSE,0
GER,1996,https://fbref.com/en/players/1d3efcd3/Mart-Ristl,Germany,FALSE,0
SCO,1989,https://fbref.com/en/players/71ef519e/Matt-Ritchie,Scotland,FALSE,0
ESP,1995,https://fbref.com/en/players/c00097d2/Rober,Spain,FALSE,0
WAL,1999,https://fbref.com/en/players/6c17e046/Tyler-Roberts,Wales,FALSE,0
ENG,1995,https://fbref.com/en/players/a18298ff/Thomas-Robson,England,FALSE,0
ITA,1996,https://fbref.com/en/players/93a5f02f/Michele-Rocca,Italy,FALSE,0
ESP,1996,https://fbref.com/en/players/6434f10d/Rodri,Spain,FALSE,0
SUI,1995,https://fbref.com/en/players/ebca86ca/Francisco-Rodriguez-Araya,Switzerland,FALSE,0
FRA,1991,https://fbref.com/en/players/feb6c954/Hugo-Rodriguez,France,FALSE,0
URU,1993,https://fbref.com/en/players/86ca9bca/Jonathan-Rodriguez,Uruguay,FALSE,0
BRA,1985,https://fbref.com/en/players/3bc07f80/Roger,Brazil,FALSE,0
NED,1991,https://fbref.com/en/players/2a1beb34/Marten-de-Roon,Netherlands,FALSE,0
ENG,1997,https://fbref.com/en/players/0e459095/Jordan-Rossiter,England,FALSE,0
ESP,1996,https://fbref.com/en/players/c0c7ff58/Fabian-Ruiz-Pena,Spain,FALSE,0
ESP,1995,https://fbref.com/en/players/e36f9794/Salva-Ruiz,Spain,FALSE,0
ITA,1987,https://fbref.com/en/players/3ace4299/Adriano-Russo,Italy,FALSE,0
AUS,1992,https://fbref.com/en/players/4535e4bb/Mathew-Ryan,Australia,FALSE,0
ITA,1993,https://fbref.com/en/players/0ccac09c/Stefano-Sabelli,Italy,FALSE,0
NGA,1997,https://fbref.com/en/players/686cbe7d/Umar-Sadiq,Nigeria,FALSE,0
GER,1985,https://fbref.com/en/players/aba8e0d2/Marco-Sailer,Germany,FALSE,0
MAR,1990,https://fbref.com/en/players/9fbbcf39/Romain-Saiss,Morocco,FALSE,0
FRA,1996,https://fbref.com/en/players/afc16a32/Sebastien-Salles-Lamonge,France,FALSE,0
ESP,1995,https://fbref.com/en/players/6a7586f4/Sergi-Samper,Spain,FALSE,0
BRA,1991,https://fbref.com/en/players/0d82903c/Alex-Sandro,Brazil,FALSE,0
BRA,1989,https://fbref.com/en/players/847e4cd8/Aderlan-Santos,Brazil,FALSE,0
BRA,1994,https://fbref.com/en/players/92b4758e/Samir-Santos,Brazil,FALSE,0
SRB,1990,https://fbref.com/en/players/983f798c/Stefan-Scepovic,Serbia,FALSE,0
SUI,1991,https://fbref.com/en/players/c8aa95da/Fabian-Schar,Switzerland,FALSE,0
AUT,1994,https://fbref.com/en/players/106bca06/Alessandro-Schopf,Austria,FALSE,0
GER,1995,https://fbref.com/en/players/651167c8/Marvin-Schulz,Germany,FALSE,0
ITA,1990,https://fbref.com/en/players/c4f573f4/Andrea-Seculin,Italy,FALSE,0
GER,1995,https://fbref.com/en/players/8872ed17/Paul-Seguin,Germany,FALSE,0
NOR,1994,https://fbref.com/en/players/4db2157a/Ole-Selnaes,Norway,FALSE,0
ESP,1991,https://fbref.com/en/players/8fc259d7/Josep-Sene,Spain,FALSE,0
GER,1997,https://fbref.com/en/players/b3325a30/Suat-Serdar,Germany,FALSE,0
CIV,1991,https://fbref.com/en/players/10efd0e1/Jean-Seri,Ivory Coast,FALSE,0
FRA,1991,https://fbref.com/en/players/9fc1b5e3/Mathias-Serin,France,FALSE,0
ISL,1990,https://fbref.com/en/players/adf825b9/Kolbeinn-Sigthorsson,Iceland,FALSE,0
ESP,1988,https://fbref.com/en/players/251336da/David-Simon,Spain,FALSE,0
GER,1988,https://fbref.com/en/players/8da7db0a/Sandro-Sirigu,Germany,FALSE,0
FRA,1991,https://fbref.com/en/players/7a37efc7/Slimane-Sissoko,France,FALSE,0
ESP,1996,https://fbref.com/en/players/59504479/Sito,Spain,FALSE,0
SVK,1995,https://fbref.com/en/players/30f5ffa9/Milan-Skriniar,Slovakia,FALSE,0
POR,1991,https://fbref.com/en/players/839c14e1/Cedric-Soares,Portugal,FALSE,0
BRA,1991,https://fbref.com/en/players/c05f2f8c/Danilo-Soares,Brazil,FALSE,0
NOR,1987,https://fbref.com/en/players/e61d33f1/Alexander-Soderlund,Norway,FALSE,0
BRA,1988,https://fbref.com/en/players/c1febb46/Somalia,Brazil,FALSE,0
CMR,1998,https://fbref.com/en/players/6435143e/Kevin-Soni,Cameroon,FALSE,0
FRA,1990,https://fbref.com/en/players/7a42d0df/Florian-Sotoca,France,FALSE,0
ENG,1995,https://fbref.com/en/players/f13d0f83/Jamie-Sterry,England,FALSE,0
JAM,1993,https://fbref.com/en/players/ff674795/Kevin-Stewart,Jamaica,FALSE,0
GER,1985,https://fbref.com/en/players/88131379/Dominik-Stroh-Engel,Germany,FALSE,0
SVN,1990,https://fbref.com/en/players/b82c2982/Aljaz-Struna,Slovenia,FALSE,0
ITA,1992,https://fbref.com/en/players/976a9181/Emanuele-Suagher,Italy,FALSE,0
TUR,1985,https://fbref.com/en/players/51c1301e/Aytac-Sulu,Turkey,FALSE,0
BIH,1988,https://fbref.com/en/players/a79c321f/Toni-Sunjic,Bosnia and Herzegovina,FALSE,0
AUT,1987,https://fbref.com/en/players/7391c2d9/Markus-Suttner,Austria,FALSE,0
SEN,1994,https://fbref.com/en/players/e5ec95f8/Mamadou-Sylla,Senegal,FALSE,0
ITA,1998,https://fbref.com/en/players/58eebf14/Aaron-Tabacchi,Italy,FALSE,0
ESP,1990,https://fbref.com/en/players/ef345601/Tana,Spain,FALSE,0
MAR,1994,https://fbref.com/en/players/730bd100/Oussama-Tannane,Morocco,FALSE,0
UKR,1993,https://fbref.com/en/players/2f3de947/Borys-Tashchy,Ukraine,FALSE,0
FRA,1992,https://fbref.com/en/players/662d15a0/Timothee-Taufflieb,France,FALSE,0
BRA,1992,https://fbref.com/en/players/e73c9bb2/Alex-Telles,Brazil,FALSE,0
FRA,1988,https://fbref.com/en/players/275e2c51/Romain-Thomas,France,FALSE,0
MAR,1992,https://fbref.com/en/players/e52e477c/Adnane-Tighadouini,Morocco,FALSE,0
ENG,1989,https://fbref.com/en/players/ef1739b9/Lee-Tomlin,England,FALSE,0
ENG,1997,https://fbref.com/en/players/7edfbb8a/Fikayo-Tomori,England,FALSE,0
IRL,1996,https://fbref.com/en/players/e2910435/Kevin-Toner,Ireland,FALSE,0
ENG,1996,https://fbref.com/en/players/e09f279b/Ivan-Toney,England,FALSE,0
SEN,1989,https://fbref.com/en/players/a32d6732/Zargo-Toure,Senegal,FALSE,0
FRA,1997,https://fbref.com/en/players/71ec39ef/Lucas-Tousart,France,FALSE,0
MKD,1992,https://fbref.com/en/players/84bba8b6/Aleksandar-Trajkovski,Macedonia,FALSE,0
BFA,1995,https://fbref.com/en/players/c47541e0/Bertrand-Traore,Burkina Faso,FALSE,0
MLI,1992,https://fbref.com/en/players/de488e56/Charles-Traore,Mali,FALSE,0
MLI,1992,https://fbref.com/en/players/a4b1028a/Hamari-Traore,Mali,FALSE,0
COD,1989,https://fbref.com/en/players/6e922e43/John-Tshibumbu,Democratic Republic of the Congo,FALSE,0
ITA,1998,https://fbref.com/en/players/5bdd44d8/Marco-Tumminello,Italy,FALSE,0
GER,1991,https://fbref.com/en/players/a3ddb1b9/Mark-Uth,Germany,FALSE,0
ARG,1996,https://fbref.com/en/players/dcf7cf44/Valentin-Vada,Argentina,FALSE,0
FRA,1988,https://fbref.com/en/players/92cd4bef/William-Vainqueur,France,FALSE,0
NED,1991,https://fbref.com/en/players/e06683ca/Virgil-van-Dijk,Netherlands,FALSE,0
ESP,1994,https://fbref.com/en/players/15b2386c/Francisco-Varela,Spain,FALSE,0
URU,1993,https://fbref.com/en/players/5c961282/Guillermo-Varela,Uruguay,FALSE,0
ESP,1998,https://fbref.com/en/players/0d2603b5/Fran-Villalba,Spain,FALSE,0
FRA,1993,https://fbref.com/en/players/249f9a4c/Thomas-Vincensini,France,FALSE,0
GRE,1994,https://fbref.com/en/players/03df04ff/Odisseas-Vlachodimos,Greece,FALSE,0
BIH,1989,https://fbref.com/en/players/b8ae831b/Ognjen-Vranjes,Bosnia and Herzegovina,FALSE,0
COD,1993,https://fbref.com/en/players/eb78322b/Anthony-Walongwa,Democratic Republic of the Congo,FALSE,0
FRA,1995,https://fbref.com/en/players/0984c5d5/Remi-Walter,France,FALSE,0
BRA,1994,https://fbref.com/en/players/5da33b33/Wanderson,Brazil,FALSE,0
GER,1993,https://fbref.com/en/players/d0a1ddcb/Marvin-Wanitzek,Germany,FALSE,0
GER,1992,https://fbref.com/en/players/e63077b7/Stefan-Wannenwetsch,Germany,FALSE,0
WAL,1993,https://fbref.com/en/players/d3ce0e89/Danny-Ward,Wales,FALSE,0
ENG,1994,https://fbref.com/en/players/2b2bae51/Duncan-Watmore,England,FALSE,0
GER,1995,https://fbref.com/en/players/346d51d9/Julian-Weigl,Germany,FALSE,0
ENG,1995,https://fbref.com/en/players/c8d651c1/James-Weir,England,FALSE,0
NED,1990,https://fbref.com/en/players/eb58eef0/Georginio-Wijnaldum,Netherlands,FALSE,0
POL,1988,https://fbref.com/en/players/8513b4e6/Kamil-Wilczek,Poland,FALSE,0
ENG,1992,https://fbref.com/en/players/c596fcb0/Callum-Wilson,England,FALSE,0
GER,1995,https://fbref.com/en/players/fa661778/Marius-Wolf,Germany,FALSE,0
JPN,1990,https://fbref.com/en/players/8c147c14/Hotaru-Yamaguchi,Japan,FALSE,0
GHA,1997,https://fbref.com/en/players/36292031/Yaw-Yeboah,Ghana,FALSE,0
USA,1981,https://fbref.com/en/players/915e8ac2/David-Yelldell,United States,FALSE,0
CTA,1992,https://fbref.com/en/players/8ca850b8/Amos-Youga,Central African Republic,FALSE,0
ITA,1995,https://fbref.com/en/players/d85c238b/Mattia-Zaccagni,Italy,FALSE,0
CTA,1993,https://fbref.com/en/players/784ec3de/Wilfried-Zahibo,Central African Republic,FALSE,0
POL,1982,https://fbref.com/en/players/f715a3bd/Lukasz-Zaluska,Poland,FALSE,0
CMR,1995,https://fbref.com/en/players/6bb2c084/Andre-Frank-Zambo-Anguissa,Cameroon,FALSE,0
GER,1995,https://fbref.com/en/players/a5d1aab2/Luca-Milan-Zander,Germany,FALSE,0
BRA,1981,https://fbref.com/en/players/03d5e282/Massimo-Zappino,Brazil,FALSE,0
ESP,1997,https://fbref.com/en/players/5c7845f6/Igor-Zubeldia,Spain,FALSE,0
MAR,1987,https://fbref.com/en/players/32c2d95f/Yunis-Abdelhamid,Morocco,FALSE,0
ALB,1990,https://fbref.com/en/players/1c08a3c8/Amir-Abrashi,Albania,FALSE,0
GHA,1997,https://fbref.com/en/players/57934e69/Geoffrey-Acheampong,Ghana,FALSE,0
GHA,1987,https://fbref.com/en/players/c7174e81/Albert-Adomah,Ghana,FALSE,0
QAT,1996,https://fbref.com/en/players/fd53d9e7/Akram-Afif,Qatar,FALSE,0
ENG,1997,https://fbref.com/en/players/5c374509/Dan-Agyei,England,FALSE,0
NGA,1996,https://fbref.com/en/players/246d153b/Ola-Aina,Nigeria,FALSE,0
MAR,1996,https://fbref.com/en/players/c46fa34c/Youssef-Ait-Bennasser,Morocco,FALSE,0
NOR,1991,https://fbref.com/en/players/4085f08e/Haitam-Aleesami,Norway,FALSE,0
ESP,1992,https://fbref.com/en/players/46166b49/Alex-Alegria,Spain,FALSE,0
ESP,1998,https://fbref.com/en/players/6c811eb7/Carles-Alena,Spain,FALSE,0
ARG,1988,https://fbref.com/en/players/3e1858af/Alexander,Argentina,FALSE,0
ENG,1998,https://fbref.com/en/players/cd1acf9d/Trent-Alexander-Arnold,England,FALSE,0
BRA,1997,https://fbref.com/en/players/b15e93aa/Allan,Brazil,FALSE,0
PAR,1993,https://fbref.com/en/players/b18a3023/Junior-Alonso,Paraguay,FALSE,0
ESP,1995,https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez,Spain,FALSE,0
POR,1981,https://fbref.com/en/players/585a73a8/Bruno-Alves,Portugal,FALSE,0
FRA,1989,https://fbref.com/en/players/d7bf3d19/Romain-Amalfitano,France,FALSE,0
FRA,1998,https://fbref.com/en/players/bcc81786/Kelvin-Amian,France,FALSE,0
ESP,1989,https://fbref.com/en/players/983ccabe/Jon-Ander-Serantes,Spain,FALSE,0
CIV,1996,https://fbref.com/en/players/d8992b84/Victorien-Angban,Ivory Coast,FALSE,0
FRA,1998,https://fbref.com/en/players/a5db0bec/Houssem-Aouar,France,FALSE,0
GNB,1994,https://fbref.com/en/players/3eeb0554/Carlos-Apna-Embalo,Guinea-Bissau,FALSE,0
ITA,1995,https://fbref.com/en/players/0847b5a5/Mattia-Aramu,Italy,FALSE,0
ESP,1996,https://fbref.com/en/players/f6d651a5/Markel-Areitio,Spain,FALSE,0
ESP,1994,https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga,Spain,FALSE,0
SWE,1999,https://fbref.com/en/players/13e827f8/Joel-Asoro,Sweden,FALSE,0
GER,1995,https://fbref.com/en/players/d452e43d/Baris-Atik,Germany,FALSE,0
ISR,1993,https://fbref.com/en/players/92fffd91/Omer-Atzili,Israel,FALSE,0
ITA,1997,https://fbref.com/en/players/649b01d8/Emil-Audero,Italy,FALSE,0
KVX,1996,https://fbref.com/en/players/e65a7469/Donis-Avdijaj,Kosovo,FALSE,0
GER,1999,https://fbref.com/en/players/150d5992/Florian-Baak,Germany,FALSE,0
SEN,1992,https://fbref.com/en/players/ec304819/Mame-Baba-Thiam,Senegal,FALSE,0
FRA,1998,https://fbref.com/en/players/34e38ddf/Loic-Badiashile,France,FALSE,0
CGO,1993,https://fbref.com/en/players/c0dddddd/Tobias-Badila,Republic of the Congo,FALSE,0
CGO,1995,https://fbref.com/en/players/7844c810/Dylan-Bahamboula,Republic of the Congo,FALSE,0
JAM,1997,https://fbref.com/en/players/3a233281/Leon-Bailey,Jamaica,FALSE,0
CRO,1997,https://fbref.com/en/players/9be4ee80/Andrija-Balic,Croatia,FALSE,0
ALB,1992,https://fbref.com/en/players/cee88597/Ivan-Balliu,Albania,FALSE,0
DEN,1994,https://fbref.com/en/players/02d819d2/Patrick-Banggaard,Denmark,FALSE,0
ITA,1993,https://fbref.com/en/players/32ebfe1e/Andrea-Barberis,Italy,FALSE,0
BRA,1996,https://fbref.com/en/players/72d0e1b6/Gabriel-Barbosa,Brazil,FALSE,0
ESP,1997,https://fbref.com/en/players/aad53e64/Kike-Barja,Spain,FALSE,0
MAR,1998,https://fbref.com/en/players/a2a85828/Aymen-Barkok,Morocco,FALSE,0
