ID,Name,CountryFixed,DOB,Season,Squad,Comp,LgRank,MP,Gls,LaLiga or Prem,Prem
07666c20,David-Martin,England,1986,16,8,"['2. First Division', '3. League One', '4. League Two', '3. League One', '3. League One', '2. Championship', '3. League One', '3. League One', '3. League One', '3. League One', '3. League One', '2. Championship', '3. League One', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League']","['24th', '20th', '20th', '1st', '19th', '14th', '5th', '5th', '8th', '10th', '2nd', '23rd', '12th', '8th', '21st', '16th', '6th']",347,0.0,1,1
076bb352,Liam-McCarron,Scotland,2001,4,4,"['4. League Two', 'Jr. PL2 — Div. 2', 'Jr. PL2 — Div. 1', '1. Premier League', '3. League One']","['11th', '1st', '13th', '17th', '16th']",53,4.0,1,1
07802f7f,Danny-Ings,England,1992,13,5,"['3. League One', '3. League One', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League']","['6th', '11th', '13th', '11th', '2nd', '19th', '8th', '3rd', '2nd', '4th', '16th', '11th', '15th', '14th', '16th']",305,102.0,1,1
0780ab75,Leon-Best,Ireland,1986,14,13,"['2. Championship', '1. Premier League', '2. Championship', '2. Championship', '3. League One', '3. League One', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '3. League One']","['11th', '20th', '19th', '6th', '19th', '5th', '21st', '17th', '19th', '1st', '12th', '5th', '17th', '8th', '16th', '8th', '20th', '21st', '16th', '6th']",284,59.0,1,1
07869028,Stephen-Warnock,England,1981,16,10,"['2. First Division', '2. First Division', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '3. League One', '2. Championship', '3. League One', '2. Championship']","['19th', '12th', '5th', '3rd', '10th', '7th', '15th', '10th', '6th', '9th', '16th', '7th', '13th', '15th', '15th', '8th', '5th', '1st', '23rd', '11th', '23rd']",457,16.0,1,1
079413e5,David-Goodwillie,Scotland,1989,12,7,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '1. Premiership', '1. Premiership', '1. Premiership', '1. Premiership', '4. League Two']","['9th', '9th', '5th', '5th', '3rd', '4th', '4th', '19th', '17th', '5th', '20th', '4th', '2nd', '2nd', '6th', '2nd']",251,48.0,1,1
07ace8c3,Rhys-Healey,Wales,1994,10,7,"['1. Premier League', '3. League One', '1. Premiership', '4. League Two', '2. Championship', '5. National League', '2. Championship', '1. Premier League', '4. League Two', '3. League One', '2. Ligue 2', '2. Ligue 2', '1. Ligue 1']","['20th', '19th', '8th', '22nd', '12th', '22nd', '2nd', '18th', '3rd', '19th', '3rd', '1st', '11th']",171,71.0,1,1
07cf67f3,Antonio-Nocerino,Italy,1985,16,14,"['2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '2. Serie B', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. MLS', '1. MLS', '2. Serie B']","['23rd', '22nd', '21st', '9th', '17th', '4th', '3rd', '8th', '5th', '8th', '2nd', '3rd', '8th', '13th', '9th', '20th', '7th', '15th', '18th', '3rd']",428,29.0,1,1
07fffbc5,Garry-OConnor,Scotland,1983,14,5,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship']","['3rd', '10th', '7th', '8th', '3rd', '4th', '3rd', '7th', '19th', '2nd', '9th', '18th', '17th', '11th', '10th']",289,79.0,1,1
083525e5,Papy-Djilobodji,Senegal,1988,14,7,"['2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '2. Ligue 2', '1. Ligue 1', '1. Ligue 1', '1. Bundesliga', '1. Premier League', '1. Premier League', '1. Ligue 1', 'Jr. PL2 — Div. 1', '1. Ligue 1', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig']","['15th', '13th', '9th', '3rd', '13th', '14th', '13th', '10th', '20th', '11th', '11th', '20th', '8th', '9th', '15th', '10th']",346,24.0,1,1
08452314,Alireza-Jahanbakhsh,Iran,1993,10,4,"['1. Eredivisie', '2. Eerste Divisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Premier League', '1. Premier League', '1. Eredivisie', '1. Eredivisie']","['17th', '1st', '4th', '6th', '3rd', '3rd', '17th', '15th', '16th', '3rd', '4th']",225,57.0,1,1
0878b548,Andrew-Eleftheriou,England,1997,6,5,"['1. Premier League', '1. Eliteserien', '5. National League', '5. National League', '5. National League', '5. National League']","['17th', '16th', '22nd', '17th', '12th', '16th']",71,1.0,1,1
087b932d,Sami-Hyypia,Finland,1973,12,2,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Bundesliga', '1. Bundesliga']","['4th', '3rd', '2nd', '5th', '4th', '5th', '3rd', '3rd', '4th', '2nd', '4th', '2nd']",371,25.0,1,1
089667a5,Lewis-OBrien,England,1998,5,3,"['3. League One', '2. Championship', '2. Championship', '2. Championship', '1. Premier League']","['24th', '18th', '20th', '3rd', '19th']",171,13.0,1,1
08aa17d0,Antonio-Valencia,Ecuador,1985,17,6,"['2. Segunda División', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Serie A', '1. Serie A', '1. Liga MX']","['1st', '7th', '17th', '14th', '11th', '2nd', '1st', '2nd', '1st', '7th', '4th', '5th', '6th', '2nd', '6th', '6th', '1st', '16th']",367,25.0,1,1
08b10f50,Jonny-Howson,England,1988,17,3,"['2. Championship', '3. League One', '3. League One', '3. League One', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship']","['24th', '5th', '4th', '2nd', '7th', '14th', '12th', '11th', '18th', '3rd', '19th', '8th', '5th', '7th', '17th', '10th', '7th', '21st']",590,51.0,1,1
08bd23a0,Zoltan-Gera,Hungary,1979,14,3,"['1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. NB I', '1. NB I', '1. NB I', '1. NB I']","['17th', '19th', '4th', '1st', '7th', '12th', '8th', '10th', '8th', '17th', '2nd', '1st', '4th', '2nd']",343,45.0,1,1
09089343,Hernan-Crespo,Argentina,1975,16,6,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Premier League', '1. Serie A', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['2nd', '6th', '4th', '5th', '3rd', '6th', '2nd', '2nd', '2nd', '1st', '1st', '1st', '1st', '9th', '8th', '12th', '8th']",389,174.0,1,1
091c86e2,Felix-Kalu-Nmecha,Germany,2000,6,2,"['Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Bundesliga', '1. Bundesliga']","['6th', '8th', '9th', '1st', '1st', '12th', '13th']",64,16.0,1,1
09586899,Arjen-Robben,Netherlands,1984,20,5,"['1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Eredivisie', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. La Liga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Eredivisie']","['14th', '15th', '1st', '2nd', '1st', '1st', '2nd', '1st', '2nd', '1st', '3rd', '2nd', '1st', '1st', '1st', '1st', '1st', '1st', '1st', '7th']",426,150.0,1,1
099e666f,Jonjoe-Kenny,England,1997,8,6,"['4. League Two', '3. League One', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', '1. Premier League', '1. Bundesliga', '1. Premiership', '1. Premier League', '1. Premier League', '1. Bundesliga']","['2nd', '1st', '11th', '1st', '7th', '7th', '8th', '1st', '8th', '12th', '2nd', '10th', '16th', '14th']",154,2.0,1,1
09f82c6e,Ryan-Shotton,England,1988,14,9,"['5. Conf Premier', '3. League One', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', 'Jr. PL2 — Div. 2', '1. A-League']","['21st', '7th', '18th', '13th', '14th', '13th', '5th', '8th', '5th', '10th', '19th', '19th', '5th', '7th', '17th', '5th', '12th']",326,17.0,1,1
09fec029,Sean-Morrison,England,1991,15,5,"['3. League One', '3. League One', '3. League One', '3. League One', '3. League One', '3. League One', '1. Premier League', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '2. Championship']","['13th', '15th', '23rd', '5th', '24th', '4th', '19th', '7th', '19th', '11th', '8th', '12th', '2nd', '18th', '5th', '8th', '18th']",393,44.0,1,1
0a0ee36e,Razvan-Rat,Romania,1981,15,5,"['1. Top League', '1. Top League', '1. Top League', '1. Top League', '1. Top League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. La Liga', '1. Super League', '1. La Liga', '2. Segunda División', '1. Liga I']","['2nd', '1st', '1st', '2nd', '1st', '2nd', '1st', '1st', '1st', '1st', '13th', '12th', '3rd', '18th', '12th', '13th']",259,9.0,1,1
0a16eb36,Jordi-Osei-Tutu,England,1998,7,5,"['Jr. PL2 — Div. 1', '1. Premier League', 'Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '2. 2. Bundesliga', '2. Championship', '3. League One', '2. Championship', '1. Bundesliga']","['4th', '6th', '1st', '2nd', '8th', '8th', '2nd', '4th', '18th']",84,7.0,1,1
0a3d6d2b,Chris-Richards,United States,2000,5,6,"['Jr. U19 Bundesliga', '1. Bundesliga', '3. 3. Liga', '3. 3. Liga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Premier League', 'Jr. PL2 — Div. 1']","['13th', '1st', '1st', '18th', '11th', '1st', '9th', '1st', '15th', '1st']",99,6.0,1,1
0a8e46da,Frank-Nouble,England,1991,13,15,"['2. Championship', '3. League One', '1. Premier League', '3. League One', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '4. League Two', '2. Championship', '2. Championship', '2. Championship', '2. Championship', '3. League One', '3. League One', '3. League One', '4. League Two', '4. League Two', '4. League Two', '3. League One', '4. League Two', '4. League Two', '4. League Two', '4. League Two']","['2nd', '5th', '17th', '13th', '3rd', '17th', '20th', '21st', '3rd', '8th', '23rd', '14th', '9th', '6th', '17th', '7th', '20th', '11th', '8th', '6th', '18th', '20th', '13th', '15th', '20th']",375,48.0,1,1
0a9048ce,George-Boyd,Scotland,1985,15,7,"['5. Conf National', '4. League Two', '4. League Two', '3. League One', '2. Championship', '2. Championship', '3. League One', '2. Championship', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '3. League One', '4. League Two']","['8th', '10th', '2nd', '2nd', '3rd', '24th', '4th', '18th', '22nd', '2nd', '16th', '18th', '19th', '1st', '16th', '15th', '12th', '7th', '8th']",525,97.0,1,1
0ab1f153,Juan-Cuadrado,Colombia,1988,14,5,"['1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Premier League', '1. Premier League', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A', '1. Serie A']","['15th', '4th', '18th', '4th', '4th', '4th', '1st', '10th', '1st', '1st', '1st', '1st', '1st', '4th', '4th', '8th']",352,42.0,1,1
0b33f6ad,Mohammed-Salisu,Ghana,1999,5,2,"['1. La Liga', '1. La Liga', '1. Premier League', '1. Premier League', '1. Premier League']","['16th', '13th', '15th', '15th', '17th']",85,1.0,1,1
0b51984b,Zvjezdan-Misimovic,Bosnia and Herzegovina,1982,12,7,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Süper Lig', '1. Premier League', '1. Premier League', '1. Super League']","['1st', '2nd', '16th', '1st', '8th', '16th', '1st', '8th', '15th', '8th', '4th', '7th', '15th']",256,58.0,1,1
0b5b8057,Artem-Kravets,Ukraine,1989,13,5,"['1. Top League', '1. Top League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Bundesliga', '1. La Liga', '1. Premier League', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Süper Lig', '1. Premier League']","['1st', '2nd', '1st', '2nd', '2nd', '3rd', '1st', '1st', '17th', '20th', '2nd', '9th', '10th', '17th', '11th', '1st']",216,64.0,1,1
0bad4516,Ryan-Bennett,England,1990,16,6,"['4. League Two', '4. League Two', '4. League Two', '4. League Two', '2. Championship', '3. League One', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '2. Championship', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '2. Championship']","['15th', '16th', '22nd', '23rd', '24th', '4th', '18th', '12th', '11th', '18th', '3rd', '19th', '8th', '1st', '7th', '7th', '5th', '4th', '15th']",417,16.0,1,1
0bd1ea64,Robert-Huth,Germany,1984,17,4,"['1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '2. Championship', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', '1. Premier League', 'Jr. PL2 — Div. 1']","['6th', '4th', '2nd', '1st', '1st', '12th', '13th', '19th', '11th', '11th', '13th', '14th', '13th', '9th', '9th', '14th', '1st', '12th', '3rd']",330,21.0,1,1
0be276c6,Norbert-Gyomber,Slovakia,1992,10,7,"['1. Serie A', '2. Serie B', '1. Serie A', '1. Premier League', '1. Serie A', '2. Serie B', '2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '1. Serie A']","['18th', '22nd', '3rd', '5th', '20th', '7th', '8th', '16th', '2nd', '17th', '11th']",205,3.0,1,1
0c0508dc,Michael-Lumb,Denmark,1988,17,10,"['1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Premier League', '1. Superliga', '1. Eredivisie', '1. Bundesliga', '1. Premier League', '1. Premier League', '2. 2. Bundesliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga', '1. Superliga']","['9th', '12th', '10th', '6th', '11th', '1st', '10th', '10th', '12th', '1st', '2nd', '14th', '9th', '11th', '3rd', '12th', '11th', '7th', '12th', '1st', '4th']",276,10.0,1,1
0c577541,Jermaine-Jones,United States,1981,15,8,"['1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Süper Lig', '1. MLS', '1. MLS', '1. MLS', '1. MLS']","['17th', '16th', '6th', '3rd', '14th', '14th', '3rd', '8th', '15th', '14th', '3rd', '4th', '3rd', '3rd', '5th', '11th', '2nd', '22nd']",260,18.0,1,1
0c61c77c,Dodi-Lukebakio,Belgium,1997,8,7,"['1. Pro League', '1. Ligue 1', '1. First Division A', '1. Premier League', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga', '1. Bundesliga']","['2nd', '13th', '6th', '14th', '10th', '10th', '14th', '12th', '16th', '14th']",163,32.0,1,1
0c7d15af,Reece-Wabara,England,1991,7,8,"['1. Premier League', '2. Championship', '3. League One', '2. Championship', '2. Championship', '3. League One', '3. League One', '3. League One', '3. League One']","['3rd', '15th', '19th', '15th', '22nd', '13th', '6th', '1st', '2nd']",128,3.0,1,1
0c971997,Gabriele-Angella,Italy,1989,14,7,"['2. Serie B', '2. Serie B', '2. Serie B', '1. Serie A', '2. Serie B', '1. Serie A', '2. Championship', '2. Championship', '1. Premier League', '2. Championship', '1. Serie A', '1. Serie A', '1. First Division A', '2. Serie B', '2. Serie B', '2. Serie B']","['5th', '10th', '9th', '4th', '10th', '5th', '13th', '2nd', '13th', '12th', '13th', '14th', '8th', '16th', '8th', '20th']",268,17.0,1,1
0cc5f4a5,Lukas-Nmecha,Germany,1998,7,5,"['Jr. PL2 — Div. 1', 'Jr. PL2 — Div. 1', '1. Premier League', '2. Championship', '1. Bundesliga', '2. Championship', '1. First Division A', '1. Bundesliga', '1. Bundesliga']","['2nd', '6th', '1st', '14th', '7th', '17th', '4th', '12th', '13th']",152,52.0,1,1
0cd31129,Brennan-Johnson,Wales,2001,4,2,"['2. Championship', '3. League One', '2. Championship', '2. Championship', '1. Premier League']","['7th', '5th', '17th', '4th', '19th']",99,28.0,1,1
0d058ab8,Steve-Gohouri,Ivory Coast,1981,9,5,"['1. Swiss Super League', '1. Swiss Super League', '1. Bundesliga', '2. 2. Bundesliga', '1. Bundesliga', '1. Premier League', '1. Premier League', '1. Premier League', '1. Super League', '3. 3. Liga']","['3rd', '4th', '18th', '1st', '15th', '16th', '16th', '15th', '16th', '12th']",138,12.0,1,1
